pathway	pval	padj	log2err	ES	NES	size
PID_PTP1B_PATHWAY	0.235294117647059	0.619230769230769	0.12384217120105	-0.27727979257124	-1.19638301169395	25
PID_TXA2PATHWAY	0.238461538461538	0.619230769230769	0.121543282035469	-0.283580099229286	-1.19777749945165	23
PID_FCER1_PATHWAY	0.258364312267658	0.624280658562856	0.11378726182188	-0.247437554859651	-1.17084976526405	30
PID_HIF1_TFPATHWAY	0.258126195028681	0.624280658562856	0.115734447701689	-0.288833678962608	-1.1834349136515	20
PID_RETINOIC_ACID_PATHWAY	0.25979381443299	0.624280658562856	0.120433371642259	0.295144215961583	1.19718049281672	19
PID_THROMBIN_PAR1_PATHWAY	0.250481695568401	0.624280658562856	0.118287526124085	-0.28367865073291	-1.18532248377022	22
PID_TRKR_PATHWAY	0.254646840148699	0.624280658562856	0.114750719227023	-0.261072043760728	-1.18581852316326	27
PID_SYNDECAN_4_PATHWAY	0.269083969465649	0.637095868881904	0.112843355675562	-0.361401656635496	-1.17821382621331	11
PID_CERAMIDE_PATHWAY	0.274261603375527	0.639943741209564	0.118287526124085	0.262706129335146	1.15901622719112	24
PID_P75_NTR_PATHWAY	0.285714285714286	0.657142857142857	0.107140237276725	-0.256071794241613	-1.14450714199956	26
PID_AP1_PATHWAY	0.293666026871401	0.659907237622694	0.107554375265169	-0.276479801634079	-1.13926215117124	21
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.297348484848485	0.659907237622694	0.105920292736253	-0.264326115196717	-1.13483857817054	24
PID_IL8_CXCR2_PATHWAY	0.299212598425197	0.659907237622694	0.107972360317345	-0.327376339925927	-1.16684453784237	14
PID_MYC_PATHWAY	0.306201550387597	0.666195265032474	0.105520936843198	-0.364704859842524	-1.14845710888053	10
PID_ATM_PATHWAY	0.342268041237113	0.672319121447028	0.102449405629826	0.267920167147877	1.08675278184474	19
PID_BARD1_PATHWAY	0.344488188976378	0.672319121447028	0.0992333343771191	-0.315247287475238	-1.12361380649358	14
PID_CDC42_PATHWAY	0.328214971209213	0.672319121447028	0.100633389423036	-0.216813132536812	-1.12215413314511	42
PID_HDAC_CLASSII_PATHWAY	0.349236641221374	0.672319121447028	0.0965629554309422	-0.313760791627233	-1.09647000978608	13
PID_IL2_PI3K_PATHWAY	0.337917485265226	0.672319121447028	0.10027910675413	-0.302270029063911	-1.12895663923334	16
PID_NECTIN_PATHWAY	0.334645669291339	0.672319121447028	0.100990587455923	-0.318323896290957	-1.13457954761131	14
PID_NFAT_TFPATHWAY	0.35077519379845	0.672319121447028	0.0972150808846466	-0.344913418193984	-1.0861337774446	10
PID_NFKAPPAB_CANONICAL_PATHWAY	0.347328244274809	0.672319121447028	0.096887770327544	-0.334651341481441	-1.09100451050766	11
PID_S1P_S1P3_PATHWAY	0.318725099601594	0.672319121447028	0.104732821580651	-0.312958441106176	-1.13844965617636	15
PID_SHP2_PATHWAY	0.323420074349442	0.672319121447028	0.0995791200495904	-0.243603609757201	-1.10647493541771	27
PID_E2F_PATHWAY	0.36178107606679	0.677287828450619	0.0928481214159878	-0.239531616839327	-1.07058119001051	26
PID_FGF_PATHWAY	0.361423220973783	0.677287828450619	0.0934449219410994	-0.233760931859151	-1.08994517419501	29
PID_EPHA_FWDPATHWAY	0.368320610687023	0.681604808282881	0.0934449219410994	-0.309320746784075	-1.08095380718033	13
PID_ERBB2_ERBB3_PATHWAY	0.374509803921569	0.685182709447415	0.0940503465727813	-0.245736545356189	-1.06028292033207	25
PID_S1P_S1P1_PATHWAY	0.382716049382716	0.692329033153003	0.0956031492204301	0.333876111378242	1.0614168113806	10
PID_INTEGRIN1_PATHWAY	0.387715930902111	0.693580720835999	0.0908241419007155	-0.260080037473354	-1.07168531378196	21
PID_NEPHRIN_NEPH1_PATHWAY	0.392430278884462	0.694299724180202	0.0922597260527354	-0.295509093624216	-1.07497412386247	15
PID_ARF6_PATHWAY	0.425101214574899	0.69788435536467	0.0886261133285098	0.278411025739324	1.03155999285696	14
PID_BMP_PATHWAY	0.41497975708502	0.69788435536467	0.0899860794997137	0.280537645980317	1.03943948094398	14
PID_EPHRINB_REV_PATHWAY	0.429133858267717	0.69788435536467	0.0865399737444125	-0.29088817575366	-1.03679233226778	14
PID_ER_NONGENOMIC_PATHWAY	0.422562141491396	0.69788435536467	0.0857844408075645	-0.255389895937053	-1.04640608578357	20
PID_HIF2PATHWAY	0.416317991631799	0.69788435536467	0.0916795246008379	0.295773438022506	1.01797814168999	12
PID_IL23_PATHWAY	0.414728682170543	0.69788435536467	0.0875697115548511	-0.330971258143438	-1.04222985790234	10
PID_UPA_UPAR_PATHWAY	0.416030534351145	0.69788435536467	0.0865399737444125	-0.29183658225243	-1.01985355958187	13
PID_WNT_NONCANONICAL_PATHWAY	0.42578125	0.69788435536467	0.0865399737444125	-0.262057335748765	-1.02833157937383	18
PID_HIV_NEF_PATHWAY	0.436105476673428	0.702129817444219	0.0873098257637931	0.257802023420423	0.994939860962949	16
PID_FOXO_PATHWAY	0.451672862453532	0.712934616225672	0.0806388495950661	-0.218229066443885	-0.991220911875785	27
PID_S1P_S1P4_PATHWAY	0.447698744769874	0.712934616225672	0.0875697115548511	0.297352173636903	0.989725858195061	11
PID_CD8_TCR_DOWNSTREAM_PATHWAY	0.474609375	0.741865139563107	0.0806388495950661	-0.25241021949832	-0.990475610710038	18
PID_EPHA2_FWD_PATHWAY	0.49236641221374	0.762221080446271	0.0774767547848578	-0.275429347591776	-0.962516756421637	13
PID_INTEGRIN_A4B1_PATHWAY	0.5	0.766666666666667	0.0782955249944794	-0.271583790264421	-0.967987064392837	14
PID_CXCR3_PATHWAY	0.514522821576763	0.781492210130744	0.0795564677235957	0.221854949002636	0.965564356003643	23
PID_FRA_PATHWAY	0.51937984496124	0.781496776063175	0.0755015292281669	-0.29892578420544	-0.941318528211173	10
PID_HEDGEHOG_GLI_PATHWAY	0.556818181818182	0.803227360308285	0.0707899094502623	-0.22016215284769	-0.94522822430426	24
PID_HNF3A_PATHWAY	0.558766859344894	0.803227360308285	0.0714786287425507	-0.241748393583049	-0.928613164853494	17
PID_IL12_STAT4_PATHWAY	0.557251908396947	0.803227360308285	0.0711327399327894	-0.271738303323715	-0.924490645017072	12
PID_INTEGRIN3_PATHWAY	0.557251908396947	0.803227360308285	0.0711327399327894	-0.270810239194831	-0.921333244699802	12
PID_NETRIN_PATHWAY	0.554702495201535	0.803227360308285	0.0716527366829457	-0.226781936816502	-0.934477222774826	21
PID_ALPHA_SYNUCLEIN_PATHWAY	0.58587786259542	0.803891184573003	0.0686325631836726	-0.25841861642921	-0.903070971409572	13
PID_AR_TF_PATHWAY	0.593548387096774	0.803891184573003	0.0739901439101341	0.188742390179413	0.89911338377603	31
PID_IFNG_PATHWAY	0.602294455066922	0.803891184573003	0.0673623868166279	-0.218614019167872	-0.895724708510984	20
PID_IL2_STAT5_PATHWAY	0.602362204724409	0.803891184573003	0.0687943095604775	-0.246293344471803	-0.877846101428339	14
PID_IL3_PATHWAY	0.602510460251046	0.803891184573003	0.0718276293603809	0.250892614660509	0.863509581331686	12
PID_INSULIN_GLUCOSE_PATHWAY	0.574427480916031	0.803891184573003	0.0696133438850965	-0.277962340849861	-0.906191399908923	11
PID_LYMPH_ANGIOGENESIS_PATHWAY	0.587786259541985	0.803891184573003	0.0684714904492087	-0.258086207432697	-0.901909333291027	13
PID_P73PATHWAY	0.604166666666667	0.803891184573003	0.0667426134241917	-0.213150109888716	-0.915123227468398	24
PID_RET_PATHWAY	0.564393939393939	0.803891184573003	0.070113215764256	-0.218960371019833	-0.940068581339051	24
PID_AR_NONGENOMIC_PATHWAY	0.614285714285714	0.810366666666667	0.0696133438850965	0.216748358289255	0.871279645214005	18
PID_ERA_GENOMIC_PATHWAY	0.625231910946197	0.810366666666667	0.0640703750499722	-0.199506773821248	-0.89169105169102	26
PID_TCPTP_PATHWAY	0.623800383877159	0.810366666666667	0.0658311958368866	-0.215572541973055	-0.8882878114428	21
PID_TELOMERASE_PATHWAY	0.629166666666667	0.810366666666667	0.0694481442003175	0.16768479114975	0.868976534361955	41
PID_ECADHERIN_STABILIZATION_PATHWAY	0.647495361781076	0.813131313131313	0.0623861492893626	-0.19411030905713	-0.867571673442533	26
PID_HDAC_CLASSIII_PATHWAY	0.658995815899582	0.813131313131313	0.0673623868166279	0.240872157818037	0.829021676996586	12
PID_INTEGRIN_CS_PATHWAY	0.658396946564885	0.813131313131313	0.0629394692018967	-0.253192265596498	-0.825437909702065	11
PID_MYC_REPRESS_PATHWAY	0.649350649350649	0.813131313131313	0.062249042949858	-0.194067620510384	-0.867380877940136	26
PID_PI3K_PLC_TRK_PATHWAY	0.662082514734774	0.813131313131313	0.0640703750499722	-0.224610062883768	-0.8389022971167	16
PID_RXR_VDR_PATHWAY	0.639442231075697	0.813131313131313	0.066436413766281	-0.238892703506939	-0.869020548572606	15
PID_TAP63_PATHWAY	0.666666666666667	0.813131313131313	0.0628003977812234	-0.218666755678767	-0.839951095556497	17
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	0.70253164556962	0.840802727413606	0.0646484568421928	0.179634625733155	0.792518418649153	24
PID_GLYPICAN_1PATHWAY	0.705020920502092	0.840802727413606	0.0640703750499722	0.231229932930941	0.795835552380568	12
PID_REG_GR_PATHWAY	0.704980842911877	0.840802727413606	0.0598603117764473	-0.169015497999864	-0.838027381848174	37
PID_AURORA_A_PATHWAY	0.716049382716049	0.847676107480029	0.0625237414724762	0.239102681014043	0.760125078211926	10
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.72848948374761	0.849904397705545	0.0582216241124161	-0.192881841724503	-0.790292553576239	20
PID_ERBB4_PATHWAY	0.724950884086444	0.849904397705545	0.0597317976364411	-0.214069316788628	-0.799533374820853	16
PID_AMB2_NEUTROPHILS_PATHWAY	0.769874476987448	0.856710145718496	0.0598603117764473	0.217450134099732	0.72377483559037	11
PID_LKB1_PATHWAY	0.754318618042226	0.856710145718496	0.0567672387487446	-0.1915604905149	-0.789343797317463	21
PID_P53_DOWNSTREAM_PATHWAY	0.773156899810964	0.856710145718496	0.0549073703290958	-0.145749350606504	-0.79262823484289	51
PID_PI3KCI_PATHWAY	0.772639691714836	0.856710145718496	0.055826471778749	-0.184847406678379	-0.772366149643005	22
PID_RAC1_REG_PATHWAY	0.776892430278884	0.856710145718496	0.0571258510018113	-0.204735574979489	-0.744767081912301	15
PID_RAS_PATHWAY	0.742	0.856710145718496	0.059476028695732	0.203358890105878	0.772513495642687	15
PID_SMAD2_3NUCLEAR_PATHWAY	0.759223300970874	0.856710145718496	0.0570059526582387	-0.157009599702342	-0.784918159218326	38
PID_VEGFR1_PATHWAY	0.771653543307087	0.856710145718496	0.0568864160475701	-0.20859170354374	-0.743468785723244	14
PID_CDC42_REG_PATHWAY	0.782868525896414	0.857427433124644	0.0567672387487446	-0.203915258687715	-0.741783015411248	15
PID_FANCONI_PATHWAY	0.795275590551181	0.865130878910407	0.0554793308704233	-0.203345443044536	-0.724769907212416	14
PID_HDAC_CLASSI_PATHWAY	0.812379110251451	0.871953578336557	0.0536769600638126	-0.15294619716042	-0.747793060976334	36
PID_SYNDECAN_2_PATHWAY	0.81139489194499	0.871953578336557	0.0544555953940371	-0.190865638442899	-0.71286931883035	16
PID_ARF_3PATHWAY	0.85077519379845	0.889446793516561	0.05163559644842	-0.213272536441999	-0.671596097489781	10
PID_CASPASE_PATHWAY	0.848076923076923	0.889446793516561	0.0514264916187015	-0.166778551120343	-0.704434466544064	23
PID_MYC_ACTIV_PATHWAY	0.840860215053763	0.889446793516561	0.0570059526582387	0.149900030471503	0.714079775599154	31
PID_S1P_S1P2_PATHWAY	0.850393700787402	0.889446793516561	0.0523759084097997	-0.190298400892721	-0.678267249527108	14
PID_REELIN_PATHWAY	0.872384937238494	0.9061546767445	0.0540088272801684	0.196335622309308	0.653495953662084	11
PID_TGFBR_PATHWAY	0.885185185185185	0.913556505223172	0.0477342401407188	-0.139641300306037	-0.645951994183662	28
PID_LYSOPHOSPHOLIPID_PATHWAY	0.911447084233261	0.934668665997166	0.053457214108991	0.134688898110949	0.60349303906899	26
PID_EPHB_FWD_PATHWAY	0.955696202531646	0.973842332959462	0.0501934252649434	0.121429377578959	0.535726438617593	24
PID_AR_PATHWAY	0.979477611940298	0.987615740740741	0.0434506826723125	-0.0986048416000415	-0.480324977237125	33
PID_SMAD2_3PATHWAY	0.981481481481482	0.987615740740741	0.0478299633114229	0.158175267704609	0.502850855645975	10
PID_TRAIL_PATHWAY	0.99800796812749	0.99800796812749	0.0455878202571231	-0.121695769995938	-0.442692988309555	15
