pathway	pval	padj	log2err	ES	NES	size
PID_AR_PATHWAY	0.75	0.866295065566156	0.0589694466690997	-0.188860306133327	-0.793170555217278	23
PID_BARD1_PATHWAY	0.633333333333333	0.866295065566156	0.066132620475844	-0.252573762304311	-0.871023441723053	13
PID_CD8_TCR_PATHWAY	0.758823529411765	0.866295065566156	0.0574877409561325	-0.226712496263975	-0.781838528974161	13
PID_CMYB_PATHWAY	0.602	0.866295065566156	0.0696133438850965	-0.216451262682831	-0.90904633014002	23
PID_ER_NONGENOMIC_PATHWAY	0.733333333333333	0.866295065566156	0.0605092988656667	0.236562054118922	0.797727920908672	12
PID_FAS_PATHWAY	0.759674134419552	0.866295065566156	0.059221919380382	-0.197216501306046	-0.763141603694093	18
PID_FOXO_PATHWAY	0.75	0.866295065566156	0.0585937568945671	0.20748730964467	0.781302167891587	16
PID_HDAC_CLASSI_PATHWAY	0.71031746031746	0.866295065566156	0.0611692626746689	0.187928754653586	0.820900982379801	25
PID_HES_HEY_PATHWAY	0.688235294117647	0.866295065566156	0.0621124188949471	-0.24202713728482	-0.834652452356502	13
PID_HNF3A_PATHWAY	0.684536082474227	0.866295065566156	0.0647943366000727	0.263090200617198	0.812190459047583	10
PID_IL1_PATHWAY	0.666666666666667	0.866295065566156	0.0639271933359996	-0.244355255650065	-0.824665325989911	12
PID_INTEGRIN1_PATHWAY	0.623015873015873	0.866295065566156	0.0675188953767744	0.229867724144939	0.865576557478679	16
PID_INTEGRIN3_PATHWAY	0.69375	0.866295065566156	0.0646484568421928	0.259821296319011	0.833025296153539	11
PID_INTEGRIN_A4B1_PATHWAY	0.642424242424242	0.866295065566156	0.0668966276500666	0.25673326761292	0.865748721043775	12
PID_NCADHERIN_PATHWAY	0.685370741482966	0.866295065566156	0.0633597010643758	-0.207923740968297	-0.811777570673863	19
PID_NETRIN_PATHWAY	0.685483870967742	0.866295065566156	0.0636424081651019	-0.23310852990222	-0.826577761717636	14
PID_P73PATHWAY	0.698795180722892	0.866295065566156	0.0625237414724762	-0.216507094492634	-0.806358333558987	16
PID_PI3KCI_AKT_PATHWAY	0.757396449704142	0.866295065566156	0.0578529757032509	-0.225563991387663	-0.761247397746501	12
PID_PLK1_PATHWAY	0.680808080808081	0.866295065566156	0.0640703750499722	0.248985523062769	0.839621994275427	12
PID_RB_1PATHWAY	0.74703557312253	0.866295065566156	0.0585937568945671	-0.199126437493727	-0.805268585728537	21
PID_RHOA_REG_PATHWAY	0.613725490196078	0.866295065566156	0.0676760401641789	-0.257057236699788	-0.886485108299963	13
PID_SMAD2_3NUCLEAR_PATHWAY	0.734375	0.866295065566156	0.0588438169595807	0.180681278110888	0.808174207093778	27
PID_SYNDECAN_4_PATHWAY	0.608247422680412	0.866295065566156	0.070619624712259	0.282062261581933	0.870759447432092	10
PID_TCR_PATHWAY	0.716	0.866295065566156	0.0611692626746689	-0.207870517296096	-0.791733010306204	17
PID_TRAIL_PATHWAY	0.63921568627451	0.866295065566156	0.0656813601934011	-0.250551634129037	-0.864049949992308	13
PID_WNT_NONCANONICAL_PATHWAY	0.63817097415507	0.866295065566156	0.066436413766281	0.215236398229036	0.855611690150322	19
PID_EPHA2_FWD_PATHWAY	0.798816568047337	0.895225464190981	0.0553642837725362	-0.213857296803616	-0.721738916213189	12
PID_MYC_ACTIV_PATHWAY	0.792	0.895225464190981	0.0564118388217596	-0.181339618784743	-0.761585369944512	23
PID_AP1_PATHWAY	0.845238095238095	0.905313295557198	0.0530212512043078	0.184300122387908	0.693989841648401	16
PID_AR_NONGENOMIC_PATHWAY	0.839458413926499	0.905313295557198	0.0521630305460055	-0.216951831667071	-0.695452577027894	10
PID_DELTA_NP63_PATHWAY	0.83921568627451	0.905313295557198	0.052805004567129	-0.204443122646071	-0.705040581805314	13
PID_EPHA_FWDPATHWAY	0.816091954022989	0.905313295557198	0.0530212512043078	-0.213177066835603	-0.709462559262437	11
PID_P53_REGULATION_PATHWAY	0.835030549898167	0.905313295557198	0.0547939500773363	-0.178442575648258	-0.690494722529292	18
PID_RETINOIC_ACID_PATHWAY	0.856565656565657	0.905313295557198	0.0532386494755899	0.196296883299617	0.661946841722705	12
PID_TXA2PATHWAY	0.852822580645161	0.905313295557198	0.053347785067549	-0.194138640218738	-0.68839472653455	14
PID_P38_MKK3_6PATHWAY	0.874226804123711	0.916528101097439	0.0532386494755899	0.215095858105037	0.664026266747025	10
PID_TNF_PATHWAY	0.919678714859438	0.956465863453815	0.0496901392724606	-0.163493888934562	-0.608916119526223	16
PID_ERA_GENOMIC_PATHWAY	0.950396825396825	0.980568153187201	0.0476387259290825	0.157489460707721	0.593033170470723	16
PID_CD40_PATHWAY	0.971544715447154	0.994494590615198	0.0477342401407188	0.154537077981134	0.531634287516345	13
PID_CDC42_REG_PATHWAY	0.986166007905138	1	0.04577044581081	0.143063129900525	0.508793537480566	14
PID_REELIN_PATHWAY	0.996055226824458	1	0.0452247443372884	-0.139503714308469	-0.470805818073945	12
PID_TAP63_PATHWAY	1	1	0.0462302524077616	-0.109379021714537	-0.397721126490977	15
