pathway	pval	padj	log2err	ES	NES	size
PID_CASPASE_PATHWAY	0.0115504421306082	0.718947963023059	0.380730400722792	0.474851168614654	1.82289952113244	17
PID_HDAC_CLASSI_PATHWAY	0.0127247427083727	0.718947963023059	0.380730400722792	-0.418664725553004	-1.79393410812972	23
PID_AJDISS_2PATHWAY	0.642718446601942	0.848076005379376	0.0649407684612899	0.23405208708643	0.849447425528311	14
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	0.252427184466019	0.848076005379376	0.118287526124085	0.331148901360594	1.20184180038271	14
PID_ARF6_TRAFFICKING_PATHWAY	0.21010101010101	0.848076005379376	0.134273452883202	-0.303431337411296	-1.22009055646441	19
PID_AR_NONGENOMIC_PATHWAY	0.404624277456647	0.848076005379376	0.0886261133285098	0.294664855149072	1.00379210881278	12
PID_AR_PATHWAY	0.582150101419878	0.848076005379376	0.072003313661988	0.232409327751312	0.89219292331232	17
PID_AR_TF_PATHWAY	0.549494949494949	0.848076005379376	0.0747385227439092	-0.231291978949498	-0.930019824945544	19
PID_ATM_PATHWAY	0.313684210526316	0.848076005379376	0.109250039480711	-0.333569935137462	-1.11787151848729	11
PID_AVB3_INTEGRIN_PATHWAY	0.0767716535433071	0.848076005379376	0.227987202850442	0.435263357872074	1.52944445009182	13
PID_AVB3_OPN_PATHWAY	0.254368932038835	0.848076005379376	0.11776578836269	0.330376431646528	1.19903826883518	14
PID_BCR_5PATHWAY	0.328685258964143	0.848076005379376	0.102821842840815	-0.254729804525781	-1.118175797928	25
PID_BETA_CATENIN_NUC_PATHWAY	0.140594059405941	0.848076005379376	0.165656695205483	-0.307800923456999	-1.33328399182796	24
PID_CD8_TCR_DOWNSTREAM_PATHWAY	0.26614481409002	0.848076005379376	0.115240003147781	0.288877832407326	1.19134322588986	20
PID_CD8_TCR_PATHWAY	0.581888246628131	0.848076005379376	0.0694481442003175	0.197283949648205	0.896301727836386	27
PID_CDC42_REG_PATHWAY	0.223908918406072	0.848076005379376	0.125033367555272	0.369891812131986	1.21401876403204	11
PID_CERAMIDE_PATHWAY	0.642857142857143	0.848076005379376	0.065981614400873	0.226981103035259	0.836960865795007	15
PID_CMYB_PATHWAY	0.0369221105980434	0.848076005379376	0.321775918075361	-0.415451295078511	-1.61311308011482	17
PID_CXCR4_PATHWAY	0.667953667953668	0.848076005379376	0.0628003977812234	0.181395590532106	0.868474827166155	32
PID_E2F_PATHWAY	0.0882956878850103	0.848076005379376	0.216542836735348	-0.412095586546092	-1.49766629936035	14
PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.240079365079365	0.848076005379376	0.123257226381337	0.325526560845731	1.20033336943645	15
PID_ENDOTHELIN_PATHWAY	0.33739837398374	0.848076005379376	0.102449405629826	0.283415616960044	1.11527909009362	18
PID_EPHB_FWD_PATHWAY	0.462825278810409	0.848076005379376	0.0793434960134973	0.309478820090193	0.982573362194711	10
PID_EPO_PATHWAY	0.482546201232033	0.848076005379376	0.0824344091527096	-0.265104093201996	-0.963459641824403	14
PID_ERA_GENOMIC_PATHWAY	0.210216110019646	0.848076005379376	0.132147260608774	-0.317727934100789	-1.23367309835677	17
PID_ERBB1_DOWNSTREAM_PATHWAY	0.334702258726899	0.848076005379376	0.103576326612592	-0.218506436017799	-1.07859152046298	35
PID_ERBB1_INTERNALIZATION_PATHWAY	0.40973630831643	0.848076005379376	0.0908241419007155	0.27326910074415	1.04904893535399	17
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.128364389233954	0.848076005379376	0.178219874951973	-0.408985088831356	-1.42637572320072	12
PID_ERBB2_ERBB3_PATHWAY	0.134122287968442	0.848076005379376	0.169570644405628	0.342544898651316	1.38208433662158	19
PID_ER_NONGENOMIC_PATHWAY	0.121387283236994	0.848076005379376	0.176694268938498	0.417579196747378	1.42250660428215	12
PID_FAK_PATHWAY	0.615071283095723	0.848076005379376	0.0694481442003175	-0.220283073065557	-0.900811076395334	20
PID_FAS_PATHWAY	0.643700787401575	0.848076005379376	0.0655321029282414	0.222867805714578	0.846183590289857	16
PID_FCER1_PATHWAY	0.234343434343434	0.848076005379376	0.126253987849115	0.294580880379431	1.24214461820243	22
PID_FGF_PATHWAY	0.539370078740158	0.848076005379376	0.0743625384422526	0.262692124547807	0.923057281772283	13
PID_FOXO_PATHWAY	0.653543307086614	0.848076005379376	0.0647943366000727	0.233961482301862	0.822102490756889	13
PID_GMCSF_PATHWAY	0.608267716535433	0.848076005379376	0.0683110858318647	0.24610773404495	0.864782438383777	13
PID_HDAC_CLASSII_PATHWAY	0.170258620689655	0.848076005379376	0.156312403073186	-0.411313814674687	-1.30834050192705	10
PID_HEDGEHOG_GLI_PATHWAY	0.540041067761807	0.848076005379376	0.0764767053228531	-0.252960212469278	-0.919325510058327	14
PID_HES_HEY_PATHWAY	0.196120689655172	0.848076005379376	0.144630528034484	-0.397718553732843	-1.26509558797115	10
PID_HIV_NEF_PATHWAY	0.477669902912621	0.848076005379376	0.0799858801499946	0.263179069685818	0.955158255499769	14
PID_IFNG_PATHWAY	0.246031746031746	0.848076005379376	0.121543282035469	0.324770357198679	1.19754497493713	15
PID_IGF1_PATHWAY	0.527938342967245	0.848076005379376	0.0743625384422526	0.27197401427918	0.926494505757947	12
PID_IL12_2PATHWAY	0.510891089108911	0.848076005379376	0.0774767547848578	-0.220268972367563	-0.954126750029373	24
PID_IL1_PATHWAY	0.548654244306418	0.848076005379376	0.0760837160951725	-0.2632013848812	-0.9179407170567	12
PID_IL23_PATHWAY	0.120689655172414	0.848076005379376	0.188204146308491	-0.44999998253611	-1.43139661740783	10
PID_IL27_PATHWAY	0.228448275862069	0.848076005379376	0.132846300606183	-0.383580080476446	-1.22012278001577	10
PID_IL2_PI3K_PATHWAY	0.418650793650794	0.848076005379376	0.0883594442500905	0.274354342676338	1.01164301834122	15
PID_IL4_2PATHWAY	0.202312138728324	0.848076005379376	0.133554954557592	0.372520508034731	1.26901169176425	12
PID_IL6_7_PATHWAY	0.284552845528455	0.848076005379376	0.11331290842208	0.296987637953964	1.16868684294503	18
PID_IL8_CXCR2_PATHWAY	0.410780669144981	0.848076005379376	0.0857844408075645	0.323527249915001	1.02717613314523	10
PID_ILK_PATHWAY	0.135826771653543	0.848076005379376	0.16823816568964	0.402803021063392	1.41538412067916	13
PID_INSULIN_PATHWAY	0.611788617886179	0.848076005379376	0.0696133438850965	0.219749395698657	0.86474382997029	18
PID_INTEGRIN_A4B1_PATHWAY	0.520446096654275	0.848076005379376	0.0732558655828455	0.291720990873533	0.926193510566714	10
PID_KIT_PATHWAY	0.302845528455285	0.848076005379376	0.109250039480711	0.291765327313947	1.14813633863176	18
PID_LYSOPHOSPHOLIPID_PATHWAY	0.0888888888888889	0.848076005379376	0.213927855492356	-0.365234624626084	-1.46860017888026	19
PID_MTOR_4PATHWAY	0.344422700587084	0.848076005379376	0.0988903007520636	0.26779213478794	1.10438500271059	20
PID_NCADHERIN_PATHWAY	0.130929791271347	0.848076005379376	0.16823816568964	0.420438338609665	1.37991708777934	11
PID_NEPHRIN_NEPH1_PATHWAY	0.197894736842105	0.848076005379376	0.142056643575821	-0.373210654561562	-1.25071691775352	11
PID_NFAT_3PATHWAY	0.647058823529412	0.848076005379376	0.0650877566917313	-0.210946357273211	-0.836246342081689	18
PID_NFAT_TFPATHWAY	0.0650557620817844	0.848076005379376	0.241339976815091	0.485931316602499	1.54279755690768	10
PID_NOTCH_PATHWAY	0.345381526104418	0.848076005379376	0.10027910675413	-0.291390743235817	-1.10002677252313	15
