pathway	pval	padj	log2err	ES	NES	size
PID_PI3K_PLC_TRK_PATHWAY	0.620408163265306	0.760877936080092	0.069119845655101	-0.251762056059191	-0.87453075703637	13
PID_WNT_NONCANONICAL_PATHWAY	0.614931237721022	0.760877936080092	0.0676760401641789	0.264165165070867	0.870594689280008	12
PID_CD8_TCR_PATHWAY	0.630901287553648	0.766515583009105	0.0707899094502623	-0.198237556051403	-0.880279951067242	26
PID_DELTA_NP63_PATHWAY	0.65625	0.782683486238532	0.0642140881844605	0.252239592050934	0.856465129583734	13
PID_E2F_PATHWAY	0.652014652014652	0.782683486238532	0.0614364107201271	0.201090717377631	0.860618583622569	25
PID_S1P_S1P3_PATHWAY	0.716942148760331	0.847295266716754	0.0626618230932491	-0.250746091820322	-0.78661174949333	10
PID_GLYPICAN_1PATHWAY	0.747933884297521	0.873655913978495	0.060640400949416	-0.243971340713081	-0.765358780874113	10
PID_HEDGEHOG_GLI_PATHWAY	0.752688172043011	0.873655913978495	0.062249042949858	-0.202374090485549	-0.774830812459398	17
PID_CDC42_REG_PATHWAY	0.789795918367347	0.877944325481799	0.0574877409561325	-0.217192049454266	-0.754446998108656	13
PID_FAK_PATHWAY	0.786036036036036	0.877944325481799	0.0623861492893626	-0.165331577036005	-0.767021095289035	30
PID_PI3KCI_AKT_PATHWAY	0.768361581920904	0.877944325481799	0.0550211117163117	0.198358995626753	0.766765013947099	19
PID_TAP63_PATHWAY	0.776536312849162	0.877944325481799	0.0540088272801684	0.204386416662897	0.761969154144216	17
PID_TGFBR_PATHWAY	0.790149892933619	0.877944325481799	0.0597317976364411	-0.169363221106057	-0.763710448252899	27
PID_BMP_PATHWAY	0.80859375	0.883337710084034	0.0543434390269162	0.218809907324272	0.742956544240072	13
PID_RB_1PATHWAY	0.805615550755939	0.883337710084034	0.059221919380382	-0.172410493416903	-0.729704897605686	23
PID_MYC_REPRESS_PATHWAY	0.815513626834382	0.883473095737247	0.0572461135202884	-0.177063131864644	-0.732593670222723	21
PID_CMYB_PATHWAY	0.83585313174946	0.892600942816151	0.0574877409561325	-0.164567680096867	-0.696511214453238	23
PID_ECADHERIN_STABILIZATION_PATHWAY	0.84375	0.892600942816151	0.0523759084097997	0.204766819668733	0.695274042096521	13
PID_NOTCH_PATHWAY	0.84453781512605	0.892600942816151	0.0557104226766671	-0.165542732875317	-0.700560231477456	22
PID_MTOR_4PATHWAY	0.864468864468865	0.899047619047619	0.0483117581055019	0.154247867984282	0.687881332626082	28
PID_RHOA_REG_PATHWAY	0.861635220125786	0.899047619047619	0.0546808488785442	-0.168790326078262	-0.698365171662568	21
PID_P73PATHWAY	0.888278388278388	0.909261342332208	0.0470699590082662	0.157151296027861	0.672568717072931	25
PID_SYNDECAN_4_PATHWAY	0.886363636363636	0.909261342332208	0.0526973085708419	-0.208062534517774	-0.652709811319093	10
PID_MAPK_TRK_PATHWAY	0.896030245746692	0.910030718336484	0.0481183992657975	0.172637817109527	0.629333464821383	16
PID_FOXO_PATHWAY	0.914046121593291	0.921131750442852	0.0519512476197082	-0.157268462305492	-0.650693788127161	21
PID_NFAT_TFPATHWAY	0.951737451737452	0.951737451737452	0.0463227785794633	0.178513628789695	0.551090839426846	10
