"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AC107068.2",2.14695891817053e-23,1.96821217286571,0.667,0,4.89163119915974e-19,"8","AC107068.2"
"SOD2.1",1.84027474035687e-12,1.92176928644449,0.667,0.013,4.1928819684291e-08,"8","SOD2.1"
"ZNF550",1.84027474035687e-12,1.92085865151754,0.667,0.013,4.1928819684291e-08,"8","ZNF550"
"KIAA2013",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","KIAA2013"
"RIMKLA",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","RIMKLA"
"CFAP57",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","CFAP57"
"FCGR2A",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","FCGR2A"
"RN7SL832P",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","RN7SL832P"
"MEMO1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","MEMO1"
"AC019186.1",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","AC019186.1"
"CXCR2",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","CXCR2"
"SCG2",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","SCG2"
"NYAP2",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","NYAP2"
"TMEM115",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","TMEM115"
"B4GALT4-AS1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","B4GALT4-AS1"
"CXCL11",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","CXCL11"
"FAM198B-AS1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","FAM198B-AS1"
"MIR3945HG",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","MIR3945HG"
"LINC00491",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","LINC00491"
"AC091939.1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AC091939.1"
"MAT2B",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","MAT2B"
"AL513188.1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AL513188.1"
"AL031775.2",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","AL031775.2"
"SLC17A4",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","SLC17A4"
"AL365232.1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AL365232.1"
"CASC6",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","CASC6"
"MOXD1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","MOXD1"
"AL391361.2",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AL391361.2"
"AC007349.1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AC007349.1"
"AC006329.1",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","AC006329.1"
"PTPRZ1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","PTPRZ1"
"CPA5",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","CPA5"
"ZNF775",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","ZNF775"
"SLC35A2",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","SLC35A2"
"KCND1",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","KCND1"
"CXorf40B",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","CXorf40B"
"AC044849.1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","AC044849.1"
"AMBP",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AMBP"
"PACSIN3",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","PACSIN3"
"TMEM109",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","TMEM109"
"USP2-AS1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","USP2-AS1"
"AC004672.1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AC004672.1"
"AC006064.1",2.55670737948629e-12,2.02330294434488,0.333,0,5.82520209342156e-08,"8","AC006064.1"
"CDCA3",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","CDCA3"
"AC025419.1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","AC025419.1"
"B3GNT4",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","B3GNT4"
"PRMT5-AS1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","PRMT5-AS1"
"AL161757.5",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","AL161757.5"
"AL049780.2",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","AL049780.2"
"AC021351.1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","AC021351.1"
"STOML1",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","STOML1"
"AL031709.1",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","AL031709.1"
"AC093525.6",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","AC093525.6"
"AC092117.1",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","AC092117.1"
"OTOA",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","OTOA"
"IL27",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","IL27"
"AC138028.6",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","AC138028.6"
"CABLES2",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","CABLES2"
"KANK3",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","KANK3"
"PRODH2",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","PRODH2"
"CNTD2",2.55670737948629e-12,1.25112053390392,0.333,0,5.82520209342156e-08,"8","CNTD2"
"PRX",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","PRX"
"AC011462.1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","AC011462.1"
"L34079.1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","L34079.1"
"MORC2-AS1",2.55670737948629e-12,1.34060046493781,0.333,0,5.82520209342156e-08,"8","MORC2-AS1"
"LINC01424",2.55670737948629e-12,1.34908696648341,0.333,0,5.82520209342156e-08,"8","LINC01424"
"ZNF777",3.63888845529219e-12,1.85659004163511,0.667,0.013,8.29084345653772e-08,"8","ZNF777"
"METTL17",1.56374702538089e-10,2.20778922537383,1,0.054,3.56284122262782e-06,"8","METTL17"
"FGF2",5.09974012880641e-10,2.33209512463152,0.667,0.02,1.16192479094725e-05,"8","FGF2"
"ZWILCH",5.09974012880641e-10,1.87388483740357,0.667,0.02,1.16192479094725e-05,"8","ZWILCH"
"AC117503.1",6.69488626778075e-10,1.802367899023,0.667,0.02,1.52536288725117e-05,"8","AC117503.1"
"EMC7",1.75632460030043e-08,1.78045262847746,0.667,0.027,0.00040016099693245,"8","EMC7"
"SEC14L6",1.50339121133817e-07,1.86365144083448,0.667,0.034,0.00342532653591288,"8","SEC14L6"
"MDH2",2.22842773382252e-07,1.82958855791404,0.667,0.034,0.00507724974874122,"8","MDH2"
"MPHOSPH10",4.37696547045651e-07,1.9608572556023,1,0.101,0.00997247812788812,"8","MPHOSPH10"
"AC005154.6",5.41291466895247e-07,2.21216072920247,1,0.094,0.0123327847817413,"8","AC005154.6"
"S1PR1",9.62704897802251e-07,1.32633385181087,0.333,0.007,0.0219342683915265,"8","S1PR1"
"HAAO",9.62704897802251e-07,2.00270393565333,0.333,0.007,0.0219342683915265,"8","HAAO"
"LINC01812",9.62704897802251e-07,1.32364320647306,0.333,0.007,0.0219342683915265,"8","LINC01812"
"CHN1",9.62704897802251e-07,1.22857930369284,0.333,0.007,0.0219342683915265,"8","CHN1"
"ACOX2",9.62704897802251e-07,1.32409634421621,0.333,0.007,0.0219342683915265,"8","ACOX2"
"LINC02035",9.62704897802251e-07,1.21632165526842,0.333,0.007,0.0219342683915265,"8","LINC02035"
"AC092903.2",9.62704897802251e-07,1.33037130769244,0.333,0.007,0.0219342683915265,"8","AC092903.2"
"RARRES1",9.62704897802251e-07,1.32650894183413,0.333,0.007,0.0219342683915265,"8","RARRES1"
"DNAJC19",9.62704897802251e-07,1.32637654678132,0.333,0.007,0.0219342683915265,"8","DNAJC19"
"AC046143.1",9.62704897802251e-07,1.30224487549515,0.333,0.007,0.0219342683915265,"8","AC046143.1"
"AGA",9.62704897802251e-07,1.2123347178969,0.333,0.007,0.0219342683915265,"8","AGA"
"HARS2",9.62704897802251e-07,1.31851804802444,0.333,0.007,0.0219342683915265,"8","HARS2"
"ZKSCAN3",9.62704897802251e-07,1.31327113508935,0.333,0.007,0.0219342683915265,"8","ZKSCAN3"
"AC102953.2",9.62704897802251e-07,1.31282064068066,0.333,0.007,0.0219342683915265,"8","AC102953.2"
"ARL4A",9.62704897802251e-07,1.22066699450882,0.333,0.007,0.0219342683915265,"8","ARL4A"
"SEC61G",9.62704897802251e-07,1.21786360072046,0.333,0.007,0.0219342683915265,"8","SEC61G"
"AC079760.1",9.62704897802251e-07,1.22857930369284,0.333,0.007,0.0219342683915265,"8","AC079760.1"
"FAM71F2",9.62704897802251e-07,1.32625336452105,0.333,0.007,0.0219342683915265,"8","FAM71F2"
"AC008264.2",9.62704897802251e-07,1.219190673619,0.333,0.007,0.0219342683915265,"8","AC008264.2"
"NSDHL",9.62704897802251e-07,1.22061902591678,0.333,0.007,0.0219342683915265,"8","NSDHL"
"FAM167A",9.62704897802251e-07,1.32435171771228,0.333,0.007,0.0219342683915265,"8","FAM167A"
"PXDNL",9.62704897802251e-07,1.31009895695066,0.333,0.007,0.0219342683915265,"8","PXDNL"
"AC037450.1",9.62704897802251e-07,1.32961084660738,0.333,0.007,0.0219342683915265,"8","AC037450.1"
"LRRC24",9.62704897802251e-07,1.30764486750837,0.333,0.007,0.0219342683915265,"8","LRRC24"
"RAPSN",9.62704897802251e-07,1.30979814541089,0.333,0.007,0.0219342683915265,"8","RAPSN"
"HNRNPUL2-BSCL2",9.62704897802251e-07,1.3053120560789,0.333,0.007,0.0219342683915265,"8","HNRNPUL2-BSCL2"
"GLB1L2",9.62704897802251e-07,1.30867060465288,0.333,0.007,0.0219342683915265,"8","GLB1L2"
"IDI1",9.62704897802251e-07,1.22863165962244,0.333,0.007,0.0219342683915265,"8","IDI1"
"AC016825.1",9.62704897802251e-07,1.32664500502232,0.333,0.007,0.0219342683915265,"8","AC016825.1"
"TEX52",9.62704897802251e-07,1.22062863172099,0.333,0.007,0.0219342683915265,"8","TEX52"
"GALNT8",9.62704897802251e-07,1.32664500502232,0.333,0.007,0.0219342683915265,"8","GALNT8"
"NGDN",9.62704897802251e-07,2.00580782828059,0.333,0.007,0.0219342683915265,"8","NGDN"
"AL139317.1",9.62704897802251e-07,1.219190673619,0.333,0.007,0.0219342683915265,"8","AL139317.1"
"AC091045.1",9.62704897802251e-07,1.22841011420184,0.333,0.007,0.0219342683915265,"8","AC091045.1"
"MIR9-3HG",9.62704897802251e-07,1.22567677389358,0.333,0.007,0.0219342683915265,"8","MIR9-3HG"
"MAPK3",9.62704897802251e-07,1.30399934007264,0.333,0.007,0.0219342683915265,"8","MAPK3"
"MMP15",9.62704897802251e-07,1.31220970826637,0.333,0.007,0.0219342683915265,"8","MMP15"
"CMTM3",9.62704897802251e-07,1.31811159065632,0.333,0.007,0.0219342683915265,"8","CMTM3"
"C16orf86",9.62704897802251e-07,1.31844606397365,0.333,0.007,0.0219342683915265,"8","C16orf86"
"LINC02170",9.62704897802251e-07,1.31134322975499,0.333,0.007,0.0219342683915265,"8","LINC02170"
"ATP2C2-AS1",9.62704897802251e-07,1.21484170169677,0.333,0.007,0.0219342683915265,"8","ATP2C2-AS1"
"MED31",9.62704897802251e-07,1.2239106172339,0.333,0.007,0.0219342683915265,"8","MED31"
"RANGRF",9.62704897802251e-07,1.21242771990442,0.333,0.007,0.0219342683915265,"8","RANGRF"
"BAIAP2-DT",9.62704897802251e-07,1.22896613293977,0.333,0.007,0.0219342683915265,"8","BAIAP2-DT"
"AC139530.1",9.62704897802251e-07,1.31050661424616,0.333,0.007,0.0219342683915265,"8","AC139530.1"
"AC245884.1",9.62704897802251e-07,1.31407415668569,0.333,0.007,0.0219342683915265,"8","AC245884.1"
"AC023490.3",9.62704897802251e-07,1.32961084660738,0.333,0.007,0.0219342683915265,"8","AC023490.3"
"AC245060.6",9.62704897802251e-07,1.29716919996969,0.333,0.007,0.0219342683915265,"8","AC245060.6"
"PEMT",1.28744915028398e-06,1.87936179253558,1,0.107,0.0293332414400701,"8","PEMT"
"KIAA1324",1.35167292446775e-06,1.28164443361615,0.333,0.007,0.0307965159110732,"8","KIAA1324"
"HIST1H2AC",1.35167292446775e-06,1.20359601120794,0.333,0.007,0.0307965159110732,"8","HIST1H2AC"
"CNR1",1.35167292446775e-06,1.30227478609785,0.333,0.007,0.0307965159110732,"8","CNR1"
"LRRD1",1.35167292446775e-06,1.76854501628005,0.333,0.007,0.0307965159110732,"8","LRRD1"
"GIMAP4",1.35167292446775e-06,1.28606169274553,0.333,0.007,0.0307965159110732,"8","GIMAP4"
"C10orf95",1.35167292446775e-06,1.20545646927782,0.333,0.007,0.0307965159110732,"8","C10orf95"
"AC046158.1",1.35167292446775e-06,1.18351911709245,0.333,0.007,0.0307965159110732,"8","AC046158.1"
"AC091180.2",1.35167292446775e-06,1.20967843492889,0.333,0.007,0.0307965159110732,"8","AC091180.2"
"IMPACT",1.35167292446775e-06,1.30342290185731,0.333,0.007,0.0307965159110732,"8","IMPACT"
"AC021504.1",1.35167292446775e-06,1.29662673282879,0.333,0.007,0.0307965159110732,"8","AC021504.1"
"AC008764.8",1.35167292446775e-06,1.30196721486429,0.333,0.007,0.0307965159110732,"8","AC008764.8"
"PMEPA1",1.7940251363962e-06,1.660635539938,0.667,0.04,0.0408750687076511,"8","PMEPA1"
"EIF3G",2.66020802447629e-06,2.23591233623982,0.667,0.047,0.0606101796296678,"8","EIF3G"
"ARRB1",3.64458165486464e-06,2.24455750364469,0.667,0.047,0.0830381484244359,"8","ARRB1"
"RAB5B",4.25947271210199e-06,1.66698074041339,0.667,0.047,0.0970478262725317,"8","RAB5B"
"BX890604.1",6.758511758085e-06,1.67539136144184,0.667,0.047,0.153985931896209,"8","BX890604.1"
"LACTB2",6.758511758085e-06,1.67279962255199,0.667,0.047,0.153985931896209,"8","LACTB2"
"GARNL3",6.758511758085e-06,1.75796156253504,0.667,0.047,0.153985931896209,"8","GARNL3"
"GNB4",1.12096955479438e-05,1.75449982351512,0.667,0.054,0.255401703364351,"8","GNB4"
"AMMECR1L",1.23324872705266e-05,1.66865451522534,0.667,0.047,0.280983389971678,"8","AMMECR1L"
"ARID3A",1.29118339170356e-05,2.19376992556692,0.667,0.054,0.29418322396574,"8","ARID3A"
"PYROXD1",1.48588858347653e-05,1.7687142692039,0.667,0.054,0.338544854859294,"8","PYROXD1"
"SPNS2",1.48588858347653e-05,2.11643939488116,0.667,0.054,0.338544854859294,"8","SPNS2"
"WTIP",1.48588858347653e-05,1.64285227995452,0.667,0.054,0.338544854859294,"8","WTIP"
"COMT",1.88259303286187e-05,1.81108052468921,1,0.141,0.428929996607249,"8","COMT"
"STOX1",2.17275303144474e-05,1.75703739191158,0.667,0.06,0.49504005068437,"8","STOX1"
"PCF11",2.44403495208051e-05,2.07310115639134,1,0.154,0.556848923482023,"8","PCF11"
"AHSA1",3.21200250904585e-05,1.71008590039592,0.667,0.06,0.731822651661006,"8","AHSA1"
"SEC23IP",6.06038160443936e-05,1.52894722673824,0.667,0.06,1,"8","SEC23IP"
"PTOV1",6.1108603637098e-05,1.62707312404766,0.667,0.067,1,"8","PTOV1"
"NEXN-AS1",7.54587060703861e-05,1.2907865331545,0.333,0.013,1,"8","NEXN-AS1"
"WDR63",7.54587060703861e-05,1.19713909633711,0.333,0.013,1,"8","WDR63"
"MRPL9",7.54587060703861e-05,1.19897188294397,0.333,0.013,1,"8","MRPL9"
"CRB1",7.54587060703861e-05,1.19409818475142,0.333,0.013,1,"8","CRB1"
"AC016907.2",7.54587060703861e-05,1.29871609902756,0.333,0.013,1,"8","AC016907.2"
"C2CD6",7.54587060703861e-05,1.28489315591166,0.333,0.013,1,"8","C2CD6"
"TIGD1",7.54587060703861e-05,1.2824078821847,0.333,0.013,1,"8","TIGD1"
"EGOT",7.54587060703861e-05,1.9884603973847,0.333,0.013,1,"8","EGOT"
"DNPH1",7.54587060703861e-05,1.93323211693101,0.333,0.013,1,"8","DNPH1"
"AL121972.1",7.54587060703861e-05,1.20028027822954,0.333,0.013,1,"8","AL121972.1"
"AL139393.1",7.54587060703861e-05,2.22751555837081,0.333,0.013,1,"8","AL139393.1"
"BMPER",7.54587060703861e-05,1.29030431421588,0.333,0.013,1,"8","BMPER"
"GIMAP8",7.54587060703861e-05,1.2942012749743,0.333,0.013,1,"8","GIMAP8"
"TMEM74",7.54587060703861e-05,1.20403422711945,0.333,0.013,1,"8","TMEM74"
"PDCL",7.54587060703861e-05,1.27736275139831,0.333,0.013,1,"8","PDCL"
"TMEM223",7.54587060703861e-05,1.19513336563914,0.333,0.013,1,"8","TMEM223"
"GATC",7.54587060703861e-05,1.30416550537683,0.333,0.013,1,"8","GATC"
"THSD1",7.54587060703861e-05,1.27839459920468,0.333,0.013,1,"8","THSD1"
"NFATC4",7.54587060703861e-05,1.197197662067,0.333,0.013,1,"8","NFATC4"
"CDKN3",7.54587060703861e-05,1.20085361589755,0.333,0.013,1,"8","CDKN3"
"EMC4",7.54587060703861e-05,1.30572282634825,0.333,0.013,1,"8","EMC4"
"FAM98B",7.54587060703861e-05,1.29365919045543,0.333,0.013,1,"8","FAM98B"
"AC022872.1",7.54587060703861e-05,1.2061820198604,0.333,0.013,1,"8","AC022872.1"
"AC010333.2",7.54587060703861e-05,1.26714072735008,0.333,0.013,1,"8","AC010333.2"
"RILP",7.54587060703861e-05,1.27825582427474,0.333,0.013,1,"8","RILP"
"PHB",7.54587060703861e-05,1.30339965866716,0.333,0.013,1,"8","PHB"
"AC009271.1",7.54587060703861e-05,1.20923616799368,0.333,0.013,1,"8","AC009271.1"
"SEC11C",7.54587060703861e-05,1.29659970304414,0.333,0.013,1,"8","SEC11C"
"ATP5F1D",7.54587060703861e-05,1.28505557268799,0.333,0.013,1,"8","ATP5F1D"
"ILF3-DT",7.54587060703861e-05,1.2755037472473,0.333,0.013,1,"8","ILF3-DT"
"EXOSC5",7.54587060703861e-05,1.27407413253351,0.333,0.013,1,"8","EXOSC5"
"NDUFA3",7.54587060703861e-05,1.30128203699417,0.333,0.013,1,"8","NDUFA3"
"GNAZ",7.54587060703861e-05,1.30540075757563,0.333,0.013,1,"8","GNAZ"
"LINC01521",7.54587060703861e-05,1.2849189199624,0.333,0.013,1,"8","LINC01521"
"PRR13",7.76725536592547e-05,1.60361291664078,0.667,0.06,1,"8","PRR13"
"CERS4",8.72707081442058e-05,1.6575220747573,0.667,0.067,1,"8","CERS4"
"AL031428.1",9.48483862130818e-05,1.16264434886328,0.333,0.013,1,"8","AL031428.1"
"PSMB4",9.48483862130818e-05,1.25194497495511,0.333,0.013,1,"8","PSMB4"
"S100A8",9.48483862130818e-05,1.7626752949125,0.333,0.013,1,"8","S100A8"
"DGUOK-AS1",9.48483862130818e-05,1.25014184917124,0.333,0.013,1,"8","DGUOK-AS1"
"AC109927.1",9.48483862130818e-05,1.18550310755462,0.333,0.013,1,"8","AC109927.1"
"AC010226.1",9.48483862130818e-05,1.17108743369809,0.333,0.013,1,"8","AC010226.1"
"NDUFAF4",9.48483862130818e-05,0.944445579045534,0.333,0.013,1,"8","NDUFAF4"
"TRGC2",9.48483862130818e-05,1.16438079975632,0.333,0.013,1,"8","TRGC2"
"ATP6V1F",9.48483862130818e-05,1.18663412638856,0.333,0.013,1,"8","ATP6V1F"
"GPRASP1",9.48483862130818e-05,1.27696779852232,0.333,0.013,1,"8","GPRASP1"
"C5",9.48483862130818e-05,1.2222066248108,0.333,0.013,1,"8","C5"
"URM1",9.48483862130818e-05,1.16100748184234,0.333,0.013,1,"8","URM1"
"LMNTD2",9.48483862130818e-05,1.20178836930556,0.333,0.013,1,"8","LMNTD2"
"APOA1-AS",9.48483862130818e-05,1.17439141892661,0.333,0.013,1,"8","APOA1-AS"
"RERGL",9.48483862130818e-05,1.2787702947403,0.333,0.013,1,"8","RERGL"
"C12orf56",9.48483862130818e-05,1.26086427011727,0.333,0.013,1,"8","C12orf56"
"FAM216A",9.48483862130818e-05,1.18124415786496,0.333,0.013,1,"8","FAM216A"
"SLC12A4",9.48483862130818e-05,1.25246042432211,0.333,0.013,1,"8","SLC12A4"
"AC009119.2",9.48483862130818e-05,1.26549941538381,0.333,0.013,1,"8","AC009119.2"
"AC079210.1",9.48483862130818e-05,1.17114185356361,0.333,0.013,1,"8","AC079210.1"
"AC024075.3",9.48483862130818e-05,1.09086487611417,0.333,0.013,1,"8","AC024075.3"
"MIAT",9.48483862130818e-05,1.25674533866381,0.333,0.013,1,"8","MIAT"
"PSMG1",9.48483862130818e-05,1.27314528083019,0.333,0.013,1,"8","PSMG1"
"DAPK3",9.81281087590588e-05,1.57476625466878,0.667,0.067,1,"8","DAPK3"
"PGGT1B",0.000110252074831833,1.57147652635313,0.667,0.067,1,"8","PGGT1B"
"CPS1",0.000118877992518732,1.09024846968015,0.333,0.013,1,"8","CPS1"
"TCF19",0.000118877992518732,1.16342673369902,0.333,0.013,1,"8","TCF19"
"ADGRG5",0.000118877992518732,1.19384405054783,0.333,0.013,1,"8","ADGRG5"
"RYR3",0.000123779497546149,1.53327072252693,0.667,0.067,1,"8","RYR3"
"JPT1",0.000123779497546149,1.54447167880371,0.667,0.067,1,"8","JPT1"
"POLR1B",0.000164109324408065,1.68309148386745,0.667,0.074,1,"8","POLR1B"
"PATZ1",0.00018301513981602,1.52560937514057,0.667,0.074,1,"8","PATZ1"
"SGIP1",0.00019515800555239,1.5376014249952,0.667,0.067,1,"8","SGIP1"
"EAPP",0.000227129319445913,1.62114935430587,0.667,0.074,1,"8","EAPP"
"FAM104A",0.000227129319445913,1.52248922206897,0.667,0.074,1,"8","FAM104A"
"PCGF6",0.000248514329013679,1.49536074438487,1,0.168,1,"8","PCGF6"
"ERRFI1",0.000255066176769715,1.60887921806073,0.667,0.081,1,"8","ERRFI1"
"LINC00476",0.000255066176769715,1.98478551182285,0.667,0.081,1,"8","LINC00476"
"NHLRC3",0.000255066176769715,1.63551867346583,0.667,0.081,1,"8","NHLRC3"
"NEK6",0.000307243641056086,2.55405111696833,0.667,0.087,1,"8","NEK6"
"TIGAR",0.000307243641056086,2.0317548014584,0.667,0.087,1,"8","TIGAR"
"MECR",0.000312985208353234,1.50539884256712,0.667,0.081,1,"8","MECR"
"CBX3",0.000312985208353234,1.52053341115091,0.667,0.081,1,"8","CBX3"
"RNF41",0.000346361623673434,1.60768143860027,0.667,0.081,1,"8","RNF41"
"EPHX2",0.000383044837025863,1.61816295312663,0.667,0.081,1,"8","EPHX2"
"FAM227B",0.000383044837025863,1.65497915673521,0.667,0.081,1,"8","FAM227B"
"LINC01006",0.000426849294998528,1.42866464773755,0.667,0.074,1,"8","LINC01006"
"HNF4G",0.000453651661240508,1.52363738761182,0.667,0.087,1,"8","HNF4G"
"EIF4ENIF1",0.000499299368881725,1.56762455066267,0.667,0.087,1,"8","EIF4ENIF1"
"DECR1",0.000528882816253461,1.49770997576222,1,0.228,1,"8","DECR1"
"GALNT3",0.000627648287248976,1.98119530178103,0.667,0.094,1,"8","GALNT3"
"RIMS1",0.000627648287248976,2.94410029342658,0.667,0.094,1,"8","RIMS1"
"SYPL2",0.000694673504893858,1.15254925130784,0.333,0.02,1,"8","SYPL2"
"MSTO1",0.000694673504893858,1.15893569920096,0.333,0.02,1,"8","MSTO1"
"C1orf198",0.000694673504893858,1.24695154776937,0.333,0.02,1,"8","C1orf198"
"AC009495.1",0.000694673504893858,1.95727628631938,0.333,0.02,1,"8","AC009495.1"
"ZNF804A",0.000694673504893858,1.24590036826269,0.333,0.02,1,"8","ZNF804A"
"KCTD18",0.000694673504893858,1.15857616728732,0.333,0.02,1,"8","KCTD18"
"DNAH1",0.000694673504893858,1.81537484927953,0.333,0.02,1,"8","DNAH1"
"AADAT",0.000694673504893858,1.94746109813614,0.333,0.02,1,"8","AADAT"
"ZNF300",0.000694673504893858,1.16609468318065,0.333,0.02,1,"8","ZNF300"
"ST7-AS2",0.000694673504893858,1.25823214722807,0.333,0.02,1,"8","ST7-AS2"
"AP3M2",0.000694673504893858,1.25182568031152,0.333,0.02,1,"8","AP3M2"
"PLPP7",0.000694673504893858,1.25022708841139,0.333,0.02,1,"8","PLPP7"
"BLOC1S2",0.000694673504893858,1.26536852778375,0.333,0.02,1,"8","BLOC1S2"
"AC004241.1",0.000694673504893858,1.18143243847624,0.333,0.02,1,"8","AC004241.1"
"ATG101",0.000694673504893858,1.17000173851088,0.333,0.02,1,"8","ATG101"
"NPIPB11",0.000694673504893858,1.24355068152835,0.333,0.02,1,"8","NPIPB11"
"SNAI3-AS1",0.000694673504893858,1.2560815472156,0.333,0.02,1,"8","SNAI3-AS1"
"DHX33",0.000694673504893858,1.26783299698567,0.333,0.02,1,"8","DHX33"
"MMP24",0.000694673504893858,1.16210179013828,0.333,0.02,1,"8","MMP24"
"AC010636.2",0.000694673504893858,1.91220193907337,0.333,0.02,1,"8","AC010636.2"
"ZNF234",0.000694673504893858,1.26997605212236,0.333,0.02,1,"8","ZNF234"
"ZNF226",0.000694673504893858,1.17480608877552,0.333,0.02,1,"8","ZNF226"
"ZNF229",0.000694673504893858,1.95946766745345,0.333,0.02,1,"8","ZNF229"
"ZNF665",0.000694673504893858,1.24948296042535,0.333,0.02,1,"8","ZNF665"
"AC003002.2",0.000694673504893858,1.16712140876797,0.333,0.02,1,"8","AC003002.2"
"IL2RB",0.000694673504893858,1.26547441244179,0.333,0.02,1,"8","IL2RB"
"AP000695.1",0.000694673504893858,1.24574175183275,0.333,0.02,1,"8","AP000695.1"
"DSCAM",0.000694673504893858,1.23925558781013,0.333,0.02,1,"8","DSCAM"
"BX322562.1",0.000694673504893858,1.24825482278555,0.333,0.02,1,"8","BX322562.1"
"LRP11",0.000728173149682371,1.57529447190395,0.667,0.087,1,"8","LRP11"
"WNT7A",0.000752664288926419,1.97971990030309,0.667,0.094,1,"8","WNT7A"
"ZSCAN18",0.000752664288926419,1.97761211480432,0.667,0.094,1,"8","ZSCAN18"
"ALDH3A2",0.000765660810251243,1.58950777316628,0.667,0.101,1,"8","ALDH3A2"
"PGBD2",0.000826086950777127,1.16178146150746,0.333,0.02,1,"8","PGBD2"
"CAD",0.000826086950777127,1.13651260847314,0.333,0.02,1,"8","CAD"
