"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NVL",4.73919452557708e-05,1.67887140559344,1,0.125,1,"12","NVL"
"ADGRG1",6.15372510052452e-05,1.61110474475387,0.714,0.042,1,"12","ADGRG1"
"CPM",8.20458266191939e-05,1.94063312647155,0.714,0.042,1,"12","CPM"
"TSG101",9.88174943403386e-05,1.63929845007811,1,0.167,1,"12","TSG101"
"PQLC3",0.000117419940050553,1.32574299951242,0.571,0,1,"12","PQLC3"
"SPARCL1",0.000117419940050553,2.13999220042468,0.571,0,1,"12","SPARCL1"
"ZDHHC2",0.000117419940050553,1.21098092522659,0.571,0,1,"12","ZDHHC2"
"ATP5F1C",0.000117419940050553,1.26481057549466,0.571,0,1,"12","ATP5F1C"
"PSMA3",0.000117419940050553,1.26852151486754,0.571,0,1,"12","PSMA3"
"PLAG1",0.00018931376164049,1.29186601713303,0.714,0.042,1,"12","PLAG1"
"TRAM1",0.00018931376164049,1.42902350300029,0.714,0.042,1,"12","TRAM1"
"PAK1",0.00024794574253391,1.458438091574,0.714,0.042,1,"12","PAK1"
"POLG2",0.00024794574253391,1.2117472144816,0.714,0.042,1,"12","POLG2"
"GPI",0.000327698591031789,0.890463923616416,0.857,0.083,1,"12","GPI"
"NUDCD1",0.000691442650565221,1.39965419346409,0.571,0.042,1,"12","NUDCD1"
"BICDL1",0.000710831723497073,1.84301960383713,0.857,0.167,1,"12","BICDL1"
"NSRP1",0.000710831723497073,1.09966392878027,0.857,0.167,1,"12","NSRP1"
"ACBD3",0.000902789190274293,1.31419383305432,0.571,0.042,1,"12","ACBD3"
"WDR13",0.000902789190274293,1.10476292188749,0.571,0.042,1,"12","WDR13"
"ATN1",0.00101866852592629,1.1299203201899,0.714,0.125,1,"12","ATN1"
"DHDDS",0.00108090120315149,1.1918749443669,0.429,0,1,"12","DHDDS"
"KDM3A",0.00108090120315149,1.11824026159311,0.429,0,1,"12","KDM3A"
"UXS1",0.00108090120315149,1.12717431914014,0.429,0,1,"12","UXS1"
"TPRG1",0.00108090120315149,1.45718390043232,0.429,0,1,"12","TPRG1"
"SLC25A46",0.00108090120315149,1.11518473103251,0.429,0,1,"12","SLC25A46"
"TRERF1",0.00108090120315149,1.01754290916793,0.429,0,1,"12","TRERF1"
"AC211486.5",0.00108090120315149,1.01044441710851,0.429,0,1,"12","AC211486.5"
"PHTF2",0.00108090120315149,1.0046024549707,0.429,0,1,"12","PHTF2"
"LRCH4",0.00108090120315149,1.06194143960806,0.429,0,1,"12","LRCH4"
"GEMIN8",0.00108090120315149,1.01044441710851,0.429,0,1,"12","GEMIN8"
"MAOA",0.00108090120315149,1.06558603795798,0.429,0,1,"12","MAOA"
"KLC2",0.00108090120315149,1.06621184698935,0.429,0,1,"12","KLC2"
"TCTN3",0.00108090120315149,0.987752558993829,0.429,0,1,"12","TCTN3"
"FANK1",0.00108090120315149,1.21041487756968,0.429,0,1,"12","FANK1"
"LIN7A",0.00108090120315149,1.1996706322519,0.429,0,1,"12","LIN7A"
"ANP32A",0.00108090120315149,1.06621184698935,0.429,0,1,"12","ANP32A"
"UBE2Q2",0.00108090120315149,1.08315463841301,0.429,0,1,"12","UBE2Q2"
"MOSMO",0.00108090120315149,1.25160418948612,0.429,0,1,"12","MOSMO"
"CDIPT",0.00108090120315149,0.915038438496114,0.429,0,1,"12","CDIPT"
"RNF40",0.00108090120315149,1.02194657675717,0.429,0,1,"12","RNF40"
"CALCOCO2",0.00108090120315149,1.02194657675717,0.429,0,1,"12","CALCOCO2"
"RAB31",0.00108090120315149,1.24060912837067,0.429,0,1,"12","RAB31"
"DHX35",0.00108090120315149,1.09958486580727,0.429,0,1,"12","DHX35"
"SCGB2B2",0.00108090120315149,1.16609052994394,0.429,0,1,"12","SCGB2B2"
"RTCB",0.00108090120315149,1.0046024549707,0.429,0,1,"12","RTCB"
"UBE2N",0.00117273224641211,1.09282436247462,0.571,0.042,1,"12","UBE2N"
"PPM1A",0.00117273224641211,1.51842065396222,0.571,0.042,1,"12","PPM1A"
"TPP2",0.00119241489964157,1.20319471005918,0.857,0.125,1,"12","TPP2"
"FAM114A1",0.00151564802243688,1.24125707973135,0.571,0.042,1,"12","FAM114A1"
"VARS2",0.00151564802243688,1.09950810951459,0.571,0.042,1,"12","VARS2"
"RUSC2",0.00151564802243688,1.40321586864605,0.571,0.042,1,"12","RUSC2"
"AVEN",0.00151564802243688,1.25833206785472,0.571,0.042,1,"12","AVEN"
"PIKFYVE",0.0017541440087334,0.97596151248645,0.714,0.083,1,"12","PIKFYVE"
"LRSAM1",0.0017541440087334,1.07400015317663,0.714,0.083,1,"12","LRSAM1"
"FAM49B",0.00182929671178183,1.11531037190349,1,0.458,1,"12","FAM49B"
"CAPRIN1",0.00192805897019458,1.6351078962181,0.714,0.125,1,"12","CAPRIN1"
"VRK2",0.00194890050227482,1.16466431680675,0.571,0.042,1,"12","VRK2"
"TIRAP",0.00194890050227482,0.931943876473459,0.571,0.042,1,"12","TIRAP"
"MTDH",0.00198350474647671,1.2194493642629,0.857,0.208,1,"12","MTDH"
"LGALS3",0.00218059908782858,0.907019682092799,0.714,0.083,1,"12","LGALS3"
"PTOV1",0.00218059908782858,0.771862256956668,0.714,0.083,1,"12","PTOV1"
"FXR1",0.00218454776213876,0.863231310076246,0.857,0.125,1,"12","FXR1"
"KATNAL2",0.00236823368634771,1.61643898561709,0.714,0.125,1,"12","KATNAL2"
"ANXA4",0.00270662674362854,1.46367798215773,1,0.417,1,"12","ANXA4"
"TRABD2B",0.00288772916003831,2.23031205064765,0.571,0.083,1,"12","TRABD2B"
"MAP2K1",0.00289870918965703,1.23696768709794,0.714,0.125,1,"12","MAP2K1"
"PDE1C",0.003136445386794,1.27606324467279,1,0.875,1,"12","PDE1C"
"SRBD1",0.00353560500740403,1.43605494123787,0.714,0.125,1,"12","SRBD1"
"FANCL",0.00360331566634287,1.6083261345984,0.571,0.083,1,"12","FANCL"
"AHNAK",0.00360331566634287,2.14799860100369,0.571,0.083,1,"12","AHNAK"
"INTS6",0.00426726493912588,1.3778259787594,0.714,0.167,1,"12","INTS6"
"NOL10",0.00447672484770491,1.28344904238239,0.571,0.083,1,"12","NOL10"
"PSMD1",0.00447672484770491,1.33582107099588,0.571,0.083,1,"12","PSMD1"
"REEP3",0.00447672484770491,1.17293623067312,0.571,0.083,1,"12","REEP3"
"CLIP1",0.00469455412625659,1.25093335363883,1,0.542,1,"12","CLIP1"
"SHLD2",0.00476131878049891,1.00224371774448,1,0.333,1,"12","SHLD2"
"EPS15",0.00485412814778627,1.05694190235211,0.857,0.208,1,"12","EPS15"
"FGF13",0.00485655106697002,3.03939972961477,0.714,0.208,1,"12","FGF13"
"PUM1",0.00509549330672216,0.976981533838118,1,0.417,1,"12","PUM1"
"TRIP11",0.00512966681418044,1.20727719474233,0.714,0.167,1,"12","TRIP11"
"KIAA1671",0.00512966681418044,1.19351965430152,0.714,0.167,1,"12","KIAA1671"
"ZPLD1",0.00520513645745555,1.15287014291458,0.714,0.125,1,"12","ZPLD1"
"AGBL4",0.00553777707108429,1.35484505838859,0.571,0.083,1,"12","AGBL4"
"PMS1",0.00553777707108429,0.686042679221701,0.571,0.083,1,"12","PMS1"
"VPS50",0.00553777707108429,0.981178415814447,0.571,0.083,1,"12","VPS50"
"SCYL2",0.00553777707108429,1.20712739105259,0.571,0.083,1,"12","SCYL2"
"NRXN3",0.00556211650483312,1.39946020544271,0.857,0.25,1,"12","NRXN3"
"ZRANB2",0.00557313665133469,1.01488269998726,1,0.333,1,"12","ZRANB2"
"IST1",0.0057889753822626,1.27962529657279,0.714,0.208,1,"12","IST1"
"CAPZA1",0.00660187359397208,0.837550316928728,0.429,0.042,1,"12","CAPZA1"
"LRRN2",0.00660187359397208,1.13422485381923,0.429,0.042,1,"12","LRRN2"
"PSMD14",0.00660187359397208,1.20042026970372,0.429,0.042,1,"12","PSMD14"
"TRAF3IP2-AS1",0.00660187359397208,1.08771590461561,0.429,0.042,1,"12","TRAF3IP2-AS1"
"TTC12",0.00660187359397208,0.801610535116924,0.429,0.042,1,"12","TTC12"
"GLRX3",0.00660187359397208,1.37358057182327,0.429,0.042,1,"12","GLRX3"
"SLC9A3R1",0.00660187359397208,1.00562258731052,0.429,0.042,1,"12","SLC9A3R1"
"MED27",0.00680775745466563,0.747964089411437,0.857,0.208,1,"12","MED27"
"CC2D1B",0.00682075493418783,0.927635162391254,0.571,0.083,1,"12","CC2D1B"
"SLC30A6",0.00682075493418783,0.987337997622995,0.571,0.083,1,"12","SLC30A6"
"PRMT7",0.00682075493418783,1.00111653324863,0.571,0.083,1,"12","PRMT7"
"IMPA2",0.00682075493418783,0.688467289078918,0.571,0.083,1,"12","IMPA2"
"SPATA6L",0.00687986930528491,1.34215364449254,0.714,0.208,1,"12","SPATA6L"
"STIM2",0.00728187231111776,0.760350905686572,1,0.375,1,"12","STIM2"
"BBX",0.00747504822515856,1.26365950359222,1,0.458,1,"12","BBX"
"ATG7",0.00776904177598378,0.977452475579571,1,0.292,1,"12","ATG7"
"CPT1A",0.00815204152973656,1.43221852256792,0.714,0.208,1,"12","CPT1A"
"MAP2K5",0.00816627003803749,1.50183966704162,0.571,0.125,1,"12","MAP2K5"
"NEXN",0.00836481774419305,0.935440690083669,0.571,0.083,1,"12","NEXN"
"WIPF1",0.00836481774419305,1.0508965676823,0.571,0.083,1,"12","WIPF1"
"TRIM26",0.00836481774419305,1.09968785100789,0.571,0.083,1,"12","TRIM26"
"ZNF528",0.00836481774419305,1.10987144379612,0.571,0.083,1,"12","ZNF528"
"ENAH",0.00840868685447324,1.10767316330313,0.429,0.042,1,"12","ENAH"
"NUPL2",0.00840868685447324,1.0164731270609,0.429,0.042,1,"12","NUPL2"
"MTPN",0.00840868685447324,0.878343310625935,0.429,0.042,1,"12","MTPN"
"TALDO1",0.00840868685447324,0.852989146410183,0.429,0.042,1,"12","TALDO1"
"P2RX4",0.00840868685447324,0.935035233751819,0.429,0.042,1,"12","P2RX4"
"SCAMP2",0.00840868685447324,0.922628084115938,0.429,0.042,1,"12","SCAMP2"
"FAAP20",0.00914877180247683,0.999490304357524,0.286,0,1,"12","FAAP20"
"CLCN6",0.00914877180247683,0.915733064137609,0.286,0,1,"12","CLCN6"
"SDHB",0.00914877180247683,0.850029822439313,0.286,0,1,"12","SDHB"
"HMGCL",0.00914877180247683,0.737226185593789,0.286,0,1,"12","HMGCL"
"STPG1",0.00914877180247683,0.748302209162336,0.286,0,1,"12","STPG1"
"SLC9A1",0.00914877180247683,0.915733064137609,0.286,0,1,"12","SLC9A1"
"RPA2",0.00914877180247683,0.715272398571097,0.286,0,1,"12","RPA2"
"PTP4A2",0.00914877180247683,0.721495322011291,0.286,0,1,"12","PTP4A2"
"YARS",0.00914877180247683,1.02227993829221,0.286,0,1,"12","YARS"
"SMIM12",0.00914877180247683,0.763745018952441,0.286,0,1,"12","SMIM12"
"SLC6A9",0.00914877180247683,0.678449108540398,0.286,0,1,"12","SLC6A9"
"TTC39A",0.00914877180247683,0.869322363195974,0.286,0,1,"12","TTC39A"
"ATG4C",0.00914877180247683,0.720700559692271,0.286,0,1,"12","ATG4C"
"DNAJC6",0.00914877180247683,0.748302209162336,0.286,0,1,"12","DNAJC6"
"MCOLN2",0.00914877180247683,0.803604056161441,0.286,0,1,"12","MCOLN2"
"DPH5",0.00914877180247683,0.790971126269438,0.286,0,1,"12","DPH5"
"TAF13",0.00914877180247683,0.947031871551873,0.286,0,1,"12","TAF13"
"VANGL1",0.00914877180247683,0.737226185593789,0.286,0,1,"12","VANGL1"
"S100A11",0.00914877180247683,0.736440044481242,0.286,0,1,"12","S100A11"
"ZBTB7B",0.00914877180247683,0.715272398571097,0.286,0,1,"12","ZBTB7B"
"THBS3",0.00914877180247683,0.748302209162336,0.286,0,1,"12","THBS3"
"PAQR6",0.00914877180247683,0.850029822439313,0.286,0,1,"12","PAQR6"
"PAPPA2",0.00914877180247683,0.748302209162336,0.286,0,1,"12","PAPPA2"
"SLC41A1",0.00914877180247683,0.915733064137609,0.286,0,1,"12","SLC41A1"
"LBR",0.00914877180247683,0.816528762521634,0.286,0,1,"12","LBR"
"COA6",0.00914877180247683,1.03473307508303,0.286,0,1,"12","COA6"
"WDR64",0.00914877180247683,0.716070155999352,0.286,0,1,"12","WDR64"
"LINC00276",0.00914877180247683,0.678449108540398,0.286,0,1,"12","LINC00276"
"FAM228B",0.00914877180247683,0.854974744850436,0.286,0,1,"12","FAM228B"
"MCFD2",0.00914877180247683,0.715272398571097,0.286,0,1,"12","MCFD2"
"AC016727.1",0.00914877180247683,0.850029822439313,0.286,0,1,"12","AC016727.1"
"MDH1",0.00914877180247683,0.737226185593789,0.286,0,1,"12","MDH1"
"DNAH6",0.00914877180247683,1.05996357711257,0.286,0,1,"12","DNAH6"
"CXCR4",0.00914877180247683,0.679267484132204,0.286,0,1,"12","CXCR4"
"SSB",0.00914877180247683,0.678449108540398,0.286,0,1,"12","SSB"
"PPP1R1C",0.00914877180247683,0.790971126269438,0.286,0,1,"12","PPP1R1C"
"EEF1B2",0.00914877180247683,0.869322363195974,0.286,0,1,"12","EEF1B2"
"SMARCAL1",0.00914877180247683,0.763745018952441,0.286,0,1,"12","SMARCAL1"
"TMBIM1",0.00914877180247683,0.850029822439313,0.286,0,1,"12","TMBIM1"
"THAP4",0.00914877180247683,1.03473307508303,0.286,0,1,"12","THAP4"
"LINC01266",0.00914877180247683,0.850029822439313,0.286,0,1,"12","LINC01266"
"HDAC11",0.00914877180247683,0.850029822439313,0.286,0,1,"12","HDAC11"
"FGD5-AS1",0.00914877180247683,0.678449108540398,0.286,0,1,"12","FGD5-AS1"
"OXNAD1",0.00914877180247683,0.736440044481242,0.286,0,1,"12","OXNAD1"
"USP19",0.00914877180247683,0.679267484132204,0.286,0,1,"12","USP19"
"CISH",0.00914877180247683,0.763745018952441,0.286,0,1,"12","CISH"
"EIF4E3",0.00914877180247683,0.854974744850436,0.286,0,1,"12","EIF4E3"
"CD96",0.00914877180247683,0.854974744850436,0.286,0,1,"12","CD96"
"CRYGS",0.00914877180247683,0.803604056161441,0.286,0,1,"12","CRYGS"
"RTP4",0.00914877180247683,0.816528762521634,0.286,0,1,"12","RTP4"
"IL1RAP",0.00914877180247683,0.763745018952441,0.286,0,1,"12","IL1RAP"
"HS3ST1",0.00914877180247683,1.03409345814045,0.286,0,1,"12","HS3ST1"
"PCDH7",0.00914877180247683,0.763745018952441,0.286,0,1,"12","PCDH7"
"NUDT9",0.00914877180247683,0.816528762521634,0.286,0,1,"12","NUDT9"
"PRIMPOL",0.00914877180247683,0.742977102586885,0.286,0,1,"12","PRIMPOL"
"SCAMP1",0.00914877180247683,0.816528762521634,0.286,0,1,"12","SCAMP1"
"IK",0.00914877180247683,0.869322363195974,0.286,0,1,"12","IK"
"RNF14",0.00914877180247683,0.748302209162336,0.286,0,1,"12","RNF14"
"AC091948.1",0.00914877180247683,0.803604056161441,0.286,0,1,"12","AC091948.1"
"SSR1",0.00914877180247683,0.715272398571097,0.286,0,1,"12","SSR1"
"DHX16",0.00914877180247683,1.11703273346272,0.286,0,1,"12","DHX16"
"VPS52",0.00914877180247683,0.798479566613611,0.286,0,1,"12","VPS52"
"AC019205.1",0.00914877180247683,0.737226185593789,0.286,0,1,"12","AC019205.1"
"SLC17A5",0.00914877180247683,1.03473307508303,0.286,0,1,"12","SLC17A5"
"QRSL1",0.00914877180247683,0.748302209162336,0.286,0,1,"12","QRSL1"
"RWDD1",0.00914877180247683,0.790213740149105,0.286,0,1,"12","RWDD1"
"MED23",0.00914877180247683,0.803604056161441,0.286,0,1,"12","MED23"
"HECA",0.00914877180247683,0.763745018952441,0.286,0,1,"12","HECA"
"AIRN",0.00914877180247683,0.737226185593789,0.286,0,1,"12","AIRN"
"PHF10",0.00914877180247683,1.05634712808533,0.286,0,1,"12","PHF10"
"MRM2",0.00914877180247683,0.783406046113723,0.286,0,1,"12","MRM2"
"SSC4D",0.00914877180247683,0.716070155999352,0.286,0,1,"12","SSC4D"
"AC007566.1",0.00914877180247683,0.763745018952441,0.286,0,1,"12","AC007566.1"
"SLC26A5",0.00914877180247683,0.742977102586885,0.286,0,1,"12","SLC26A5"
"NDUFA5",0.00914877180247683,0.790213740149105,0.286,0,1,"12","NDUFA5"
"MGAM",0.00914877180247683,0.742977102586885,0.286,0,1,"12","MGAM"
"PDIA4",0.00914877180247683,0.950300362757275,0.286,0,1,"12","PDIA4"
"MSL3",0.00914877180247683,0.720700559692271,0.286,0,1,"12","MSL3"
"KIF4A",0.00914877180247683,0.737226185593789,0.286,0,1,"12","KIF4A"
"GPC4",0.00914877180247683,0.803604056161441,0.286,0,1,"12","GPC4"
"TNFRSF10D",0.00914877180247683,0.736440044481242,0.286,0,1,"12","TNFRSF10D"
"CHMP7",0.00914877180247683,0.798479566613611,0.286,0,1,"12","CHMP7"
"RNF122",0.00914877180247683,0.790971126269438,0.286,0,1,"12","RNF122"
"POLB",0.00914877180247683,0.715272398571097,0.286,0,1,"12","POLB"
"IMPAD1",0.00914877180247683,0.716070155999352,0.286,0,1,"12","IMPAD1"
"RRS1-AS1",0.00914877180247683,0.763745018952441,0.286,0,1,"12","RRS1-AS1"
"ANGPT1",0.00914877180247683,1.43930947559112,0.286,0,1,"12","ANGPT1"
"FAM135B",0.00914877180247683,0.736440044481242,0.286,0,1,"12","FAM135B"
"C9orf153",0.00914877180247683,0.854974744850436,0.286,0,1,"12","C9orf153"
"CENPP",0.00914877180247683,1.82419156181829,0.286,0,1,"12","CENPP"
"BSPRY",0.00914877180247683,0.742977102586885,0.286,0,1,"12","BSPRY"
"GTF3C5",0.00914877180247683,0.737226185593789,0.286,0,1,"12","GTF3C5"
"RXRA",0.00914877180247683,0.763745018952441,0.286,0,1,"12","RXRA"
"MRPL41",0.00914877180247683,0.790971126269438,0.286,0,1,"12","MRPL41"
"PGGHG",0.00914877180247683,0.798479566613611,0.286,0,1,"12","PGGHG"
"IFITM3",0.00914877180247683,0.678449108540398,0.286,0,1,"12","IFITM3"
"FERMT3",0.00914877180247683,0.678449108540398,0.286,0,1,"12","FERMT3"
"PDGFD",0.00914877180247683,0.763745018952441,0.286,0,1,"12","PDGFD"
"FAM118B",0.00914877180247683,0.720700559692271,0.286,0,1,"12","FAM118B"
"PRDM10",0.00914877180247683,0.854974744850436,0.286,0,1,"12","PRDM10"
"VIM-AS1",0.00914877180247683,0.763745018952441,0.286,0,1,"12","VIM-AS1"
"HELLS",0.00914877180247683,0.850029822439313,0.286,0,1,"12","HELLS"
"PGAM1",0.00914877180247683,0.783406046113723,0.286,0,1,"12","PGAM1"
"SCART1",0.00914877180247683,0.748302209162336,0.286,0,1,"12","SCART1"
"GPRC5D-AS1",0.00914877180247683,0.890475151150245,0.286,0,1,"12","GPRC5D-AS1"
"ACSS3",0.00914877180247683,0.951655759513336,0.286,0,1,"12","ACSS3"
"IKBIP",0.00914877180247683,0.790971126269438,0.286,0,1,"12","IKBIP"
"PARPBP",0.00914877180247683,0.737226185593789,0.286,0,1,"12","PARPBP"
"AC002070.1",0.00914877180247683,0.737226185593789,0.286,0,1,"12","AC002070.1"
"ACADS",0.00914877180247683,0.650299279874313,0.286,0,1,"12","ACADS"
"MRPS31",0.00914877180247683,0.783406046113723,0.286,0,1,"12","MRPS31"
"AP4S1",0.00914877180247683,0.679267484132204,0.286,0,1,"12","AP4S1"
"GEMIN2",0.00914877180247683,0.679267484132204,0.286,0,1,"12","GEMIN2"
"GNG2",0.00914877180247683,0.721495322011291,0.286,0,1,"12","GNG2"
"ARID4A",0.00914877180247683,0.790213740149105,0.286,0,1,"12","ARID4A"
"AL157871.4",0.00914877180247683,0.715272398571097,0.286,0,1,"12","AL157871.4"
"CEP170B",0.00914877180247683,0.720700559692271,0.286,0,1,"12","CEP170B"
"STARD9",0.00914877180247683,0.783406046113723,0.286,0,1,"12","STARD9"
"ATP8B4",0.00914877180247683,0.803604056161441,0.286,0,1,"12","ATP8B4"
"GLDN",0.00914877180247683,1.95465088822733,0.286,0,1,"12","GLDN"
"AC066613.2",0.00914877180247683,1.00839462853764,0.286,0,1,"12","AC066613.2"
"AC100830.1",0.00914877180247683,0.999490304357524,0.286,0,1,"12","AC100830.1"
"HOMER2",0.00914877180247683,1.08476774132136,0.286,0,1,"12","HOMER2"
"WDR90",0.00914877180247683,0.715272398571097,0.286,0,1,"12","WDR90"
"ECI1",0.00914877180247683,0.816528762521634,0.286,0,1,"12","ECI1"
"MYH11",0.00914877180247683,0.816528762521634,0.286,0,1,"12","MYH11"
"HSD11B2",0.00914877180247683,0.798479566613611,0.286,0,1,"12","HSD11B2"
"PSKH1",0.00914877180247683,0.869322363195974,0.286,0,1,"12","PSKH1"
"LCAT",0.00914877180247683,0.783406046113723,0.286,0,1,"12","LCAT"
"ESRP2",0.00914877180247683,0.650299279874313,0.286,0,1,"12","ESRP2"
"TLDC1",0.00914877180247683,0.721495322011291,0.286,0,1,"12","TLDC1"
"MC1R",0.00914877180247683,0.679267484132204,0.286,0,1,"12","MC1R"
"SLFN13",0.00914877180247683,0.790971126269438,0.286,0,1,"12","SLFN13"
"MRPL45",0.00914877180247683,0.678449108540398,0.286,0,1,"12","MRPL45"
"RUNDC1",0.00914877180247683,0.816528762521634,0.286,0,1,"12","RUNDC1"
"MPP3",0.00914877180247683,0.721495322011291,0.286,0,1,"12","MPP3"
"UBTF",0.00914877180247683,0.915733064137609,0.286,0,1,"12","UBTF"
"AC003102.1",0.00914877180247683,0.742977102586885,0.286,0,1,"12","AC003102.1"
"RNF157",0.00914877180247683,0.679267484132204,0.286,0,1,"12","RNF157"
"CHMP6",0.00914877180247683,0.678449108540398,0.286,0,1,"12","CHMP6"
"AC027097.2",0.00914877180247683,0.736440044481242,0.286,0,1,"12","AC027097.2"
"ZNF337",0.00914877180247683,0.938507083581746,0.286,0,1,"12","ZNF337"
"ERGIC3",0.00914877180247683,0.790213740149105,0.286,0,1,"12","ERGIC3"
"AL157838.1",0.00914877180247683,0.715272398571097,0.286,0,1,"12","AL157838.1"
"PCSK4",0.00914877180247683,0.679267484132204,0.286,0,1,"12","PCSK4"
"RFX1",0.00914877180247683,0.650299279874313,0.286,0,1,"12","RFX1"
"AC011503.1",0.00914877180247683,0.803604056161441,0.286,0,1,"12","AC011503.1"
"COQ8B",0.00914877180247683,1.08897121164411,0.286,0,1,"12","COQ8B"
"LIG1",0.00914877180247683,0.650299279874313,0.286,0,1,"12","LIG1"
"IL17RA",0.00914877180247683,0.720700559692271,0.286,0,1,"12","IL17RA"
"UFD1",0.00914877180247683,0.650299279874313,0.286,0,1,"12","UFD1"
"CCT8",0.00914877180247683,1.03104513288309,0.286,0,1,"12","CCT8"
"AL354822.1",0.00914877180247683,0.716070155999352,0.286,0,1,"12","AL354822.1"
"CCDC130",0.00963082215165637,1.34491413509021,0.714,0.208,1,"12","CCDC130"
"TBC1D14",0.00985670930964365,1.05282372285464,0.857,0.292,1,"12","TBC1D14"
"MYOF",0.00985670930964365,1.04507412102088,0.857,0.292,1,"12","MYOF"
"LMNA",0.00986282582191745,1.01740073576227,0.571,0.125,1,"12","LMNA"
"PLGRKT",0.0102144021670361,0.892190254842837,0.571,0.083,1,"12","PLGRKT"
"CCDC6",0.0102144021670361,0.960986931734118,0.571,0.083,1,"12","CCDC6"
"TNPO2",0.0102144021670361,0.895613752605094,0.571,0.083,1,"12","TNPO2"
"GFPT1",0.010374520053875,0.896392820207595,0.714,0.167,1,"12","GFPT1"
"MOV10",0.0106456481851669,1.07537852896417,0.429,0.042,1,"12","MOV10"
"TCF7L1",0.0106456481851669,1.06888110882333,0.429,0.042,1,"12","TCF7L1"
"METTL6",0.0106456481851669,1.031262130986,0.429,0.042,1,"12","METTL6"
"C5orf66",0.0106456481851669,0.922062214883677,0.429,0.042,1,"12","C5orf66"
"UBE2V2",0.0106456481851669,0.820247571570426,0.429,0.042,1,"12","UBE2V2"
"TSNARE1",0.0106456481851669,0.840383713100821,0.429,0.042,1,"12","TSNARE1"
"C9orf84",0.0106456481851669,1.37512399271049,0.429,0.042,1,"12","C9orf84"
"WASHC2A",0.0106456481851669,1.24117521930887,0.429,0.042,1,"12","WASHC2A"
"MXI1",0.0106456481851669,1.03755760621978,0.429,0.042,1,"12","MXI1"
"IDH2",0.0106456481851669,1.19033130878163,0.429,0.042,1,"12","IDH2"
"LINC00511",0.0106456481851669,1.01273232757264,0.429,0.042,1,"12","LINC00511"
"PDE4DIP",0.0119773304546958,1.53183155155913,0.714,0.25,1,"12","PDE4DIP"
"NRDC",0.0121801754790078,1.54277792623329,0.857,0.333,1,"12","NRDC"
"FEZ2",0.0122739657543095,0.808097163650666,0.714,0.167,1,"12","FEZ2"
"PSMC6",0.0122739657543095,0.792406583998785,0.714,0.167,1,"12","PSMC6"
"AL645465.1",0.0124195959132473,0.686907095919205,0.571,0.083,1,"12","AL645465.1"
"FAM126B",0.0124195959132473,0.724232938660153,0.571,0.083,1,"12","FAM126B"
"EXOG",0.0124195959132473,0.444815725020032,0.571,0.083,1,"12","EXOG"
"DNAJC15",0.0124195959132473,0.719571872290065,0.571,0.083,1,"12","DNAJC15"
"ZBTB20",0.0131238067843707,-0.985454478393064,1,1,1,"12","ZBTB20"
"KIAA0232",0.0133058481040105,0.908698612122183,0.857,0.292,1,"12","KIAA0232"
"MEGF6",0.0133970244294905,0.680198009891266,0.429,0.042,1,"12","MEGF6"
"ACOT7",0.0133970244294905,0.784779556726514,0.429,0.042,1,"12","ACOT7"
"ZNHIT6",0.0133970244294905,0.756959356518845,0.429,0.042,1,"12","ZNHIT6"
"ABL2",0.0133970244294905,0.771000928454068,0.429,0.042,1,"12","ABL2"
"TRMT61B",0.0133970244294905,0.794849329917737,0.429,0.042,1,"12","TRMT61B"
"TGFBR2",0.0133970244294905,0.46321310104792,0.429,0.042,1,"12","TGFBR2"
"PDCD10",0.0133970244294905,1.00192797515484,0.429,0.042,1,"12","PDCD10"
"DNAH5",0.0133970244294905,1.0716691398228,0.429,0.042,1,"12","DNAH5"
"LIFR",0.0133970244294905,0.97084923152592,0.429,0.042,1,"12","LIFR"
"DTWD2",0.0133970244294905,0.281335952767508,0.429,0.042,1,"12","DTWD2"
"CYFIP2",0.0133970244294905,0.813141284482327,0.429,0.042,1,"12","CYFIP2"
"TFAP2A",0.0133970244294905,0.761774635822677,0.429,0.042,1,"12","TFAP2A"
"POU5F1",0.0133970244294905,0.378134105149396,0.429,0.042,1,"12","POU5F1"
"OOEP",0.0133970244294905,0.652051062922295,0.429,0.042,1,"12","OOEP"
"TBP",0.0133970244294905,0.41647527996696,0.429,0.042,1,"12","TBP"
"PEX1",0.0133970244294905,0.714483844004605,0.429,0.042,1,"12","PEX1"
"MED14",0.0133970244294905,0.783650319245325,0.429,0.042,1,"12","MED14"
"C9orf72",0.0133970244294905,0.845397797284159,0.429,0.042,1,"12","C9orf72"
"GKAP1",0.0133970244294905,0.386399948179475,0.429,0.042,1,"12","GKAP1"
"H2AFY2",0.0133970244294905,0.866323029556839,0.429,0.042,1,"12","H2AFY2"
"DNAJB12",0.0133970244294905,0.806704810282669,0.429,0.042,1,"12","DNAJB12"
"KLHL42",0.0133970244294905,0.726958396119441,0.429,0.042,1,"12","KLHL42"
"KIAA1551",0.0133970244294905,1.00425001950852,0.429,0.042,1,"12","KIAA1551"
"LINC02381",0.0133970244294905,0.97084923152592,0.429,0.042,1,"12","LINC02381"
"CKB",0.0133970244294905,0.880545405800324,0.429,0.042,1,"12","CKB"
"ZWILCH",0.0133970244294905,0.733525744649287,0.429,0.042,1,"12","ZWILCH"
"BRD7",0.0133970244294905,0.987645416984976,0.429,0.042,1,"12","BRD7"
