"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PSMC5",0.000648659159878289,0.998430771709058,0.333,0.019,1,"6","PSMC5"
"IPO9-AS1",0.000712037600702731,1.58775967581548,0.667,0.086,1,"6","IPO9-AS1"
"TRIM8",0.000802513094748857,1.98918184838171,0.667,0.093,1,"6","TRIM8"
"SFXN5",0.000818097572865502,2.1229279912324,0.667,0.099,1,"6","SFXN5"
"CUL2",0.000887164757108148,1.78845024035859,0.667,0.099,1,"6","CUL2"
"SNX19",0.000961604326787715,2.13032834899216,0.667,0.099,1,"6","SNX19"
"ZNRF2",0.000996099336227898,1.9617589293646,1,0.278,1,"6","ZNRF2"
"CDH23",0.00100227669481463,1.49948393790785,0.667,0.086,1,"6","CDH23"
"PALD1",0.00110788271787317,2.33289759794087,1,0.29,1,"6","PALD1"
"LMNB1",0.00111624676161657,2.39014727840959,0.667,0.093,1,"6","LMNB1"
"AC004687.1",0.00112813231396593,2.01636084511336,0.667,0.099,1,"6","AC004687.1"
"BIRC2",0.00121071863119859,1.92993945154775,0.667,0.093,1,"6","BIRC2"
"NABP1",0.00122818112314693,2.34839737956796,1,0.265,1,"6","NABP1"
"AFF3",0.00129802600442551,2.92718529588039,0.667,0.111,1,"6","AFF3"
"TES",0.00131252905179191,1.85686572055862,0.667,0.093,1,"6","TES"
"FLT3",0.00132098247681043,1.6893895025748,0.667,0.099,1,"6","FLT3"
"USF3",0.00150671612240637,2.15485599143757,0.667,0.111,1,"6","USF3"
"CDYL",0.00156624058153692,2.09902846986485,1,0.321,1,"6","CDYL"
"BTBD19",0.00167888219748023,2.13157959574023,0.333,0.025,1,"6","BTBD19"
"BRPF1",0.00167888219748023,1.51035811640449,0.333,0.025,1,"6","BRPF1"
"PLOD2",0.00167888219748023,2.07484521277509,0.333,0.025,1,"6","PLOD2"
"CAMLG",0.00167888219748023,1.45830214599787,0.333,0.025,1,"6","CAMLG"
"AL139807.1",0.00167888219748023,1.48186936935825,0.333,0.025,1,"6","AL139807.1"
"TMEM140",0.00167888219748023,1.47964884763233,0.333,0.025,1,"6","TMEM140"
"LY6E",0.00167888219748023,2.10745991036955,0.333,0.025,1,"6","LY6E"
"AC090907.2",0.00167888219748023,1.63359093786219,0.333,0.025,1,"6","AC090907.2"
