"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DNAJC4",0.0013729587661074,0.937150753886975,0.167,0.021,1,"0","DNAJC4"
"NIT1",0.0013793616989766,0.866490000928541,0.25,0.047,1,"0","NIT1"
"DBN1",0.00140742058595053,0.662748967436344,0.167,0.021,1,"0","DBN1"
"AC010615.4",0.00140742058595053,0.806224225903111,0.167,0.021,1,"0","AC010615.4"
"TBC1D16",0.0014426784089393,0.707365568050594,0.167,0.021,1,"0","TBC1D16"
"FAM96B",0.00151564852700025,0.524987940639768,0.167,0.021,1,"0","FAM96B"
"KIF21B",0.00157618402353702,1.07836270468634,0.417,0.119,1,"0","KIF21B"
"ZNF133",0.00161232811966834,0.776174654554821,0.25,0.047,1,"0","ZNF133"
"AGFG1",0.00175813796238673,0.857443219938224,0.667,0.271,1,"0","AGFG1"
"CNOT3",0.00179572212932943,0.914164810393491,0.25,0.049,1,"0","CNOT3"
"VPS37A",0.00183529309401396,1.01817894245204,0.333,0.084,1,"0","VPS37A"
"THAP4",0.00185697480932474,0.827412046493486,0.25,0.049,1,"0","THAP4"
"SPSB1",0.00186143330217644,1.05456667322394,0.417,0.121,1,"0","SPSB1"
"MAPKAPK3",0.00188831566868463,0.816256386496251,0.25,0.049,1,"0","MAPKAPK3"
"LINC02256",0.00191514850159842,1.09343523245462,0.333,0.082,1,"0","LINC02256"
"USHBP1",0.00198527626682321,0.885161879067023,0.25,0.049,1,"0","USHBP1"
"DTWD2",0.00205243322450667,0.913281148975824,0.25,0.049,1,"0","DTWD2"
"AC012363.1",0.00211896339838027,0.860626166835573,0.167,0.023,1,"0","AC012363.1"
"SMG9",0.00212166860217783,0.764862653625218,0.25,0.049,1,"0","SMG9"
"CBLL1",0.00214103664774109,1.06971367101156,0.25,0.053,1,"0","CBLL1"
"STYXL1",0.00216352255679408,1.17128474549074,0.333,0.086,1,"0","STYXL1"
"AL683813.1",0.00216846651276108,0.849567186727467,0.167,0.023,1,"0","AL683813.1"
"PARVA",0.00216846651276108,0.84279633192084,0.167,0.023,1,"0","PARVA"
"YTHDF3",0.00218994152776011,1.01315013103549,0.5,0.172,1,"0","YTHDF3"
"NAAA",0.00221066188004022,1.71648943150843,0.25,0.053,1,"0","NAAA"
"GRAP",0.00221902776395678,1.0264453272431,0.167,0.023,1,"0","GRAP"
"SARS",0.00226211026357036,0.885596629778569,0.333,0.084,1,"0","SARS"
"RGCC",0.00227066731266922,0.724399283572565,0.167,0.023,1,"0","RGCC"
"KCTD10",0.00232340564585322,0.721942092570882,0.167,0.023,1,"0","KCTD10"
"DGAT1",0.00243226226870839,0.608236835996119,0.167,0.023,1,"0","DGAT1"
"GALNT12",0.00248842319961132,0.756857500433432,0.167,0.023,1,"0","GALNT12"
"KLF2",0.00261263541190237,0.938405245229821,0.25,0.051,1,"0","KLF2"
"CBLB",0.0026780945870839,1.02735638196345,1,0.686,1,"0","CBLB"
"WWC2",0.00274091249332177,0.852095769088281,0.25,0.051,1,"0","WWC2"
"AC104389.4",0.0030776941662399,0.908534223200305,0.25,0.053,1,"0","AC104389.4"
"PPT1",0.00309296609370028,0.895406024344182,0.167,0.025,1,"0","PPT1"
"CACNA2D1",0.00316056735181967,1.24198131101656,0.167,0.025,1,"0","CACNA2D1"
"PAK2",0.00331639524157123,0.815998732993907,0.75,0.368,1,"0","PAK2"
"IST1",0.00341085975686104,1.33444674559522,0.5,0.189,1,"0","IST1"
"KIAA1324",0.00351921359860902,0.906730543606371,0.167,0.025,1,"0","KIAA1324"
"PSMD7",0.00364646967862611,0.783528337523434,0.25,0.053,1,"0","PSMD7"
"SPIRE1",0.00367275925729304,0.668607046078176,0.167,0.025,1,"0","SPIRE1"
"UBXN7",0.00369242955786396,1.59019465059358,0.417,0.148,1,"0","UBXN7"
"NFAT5",0.00378012769728851,0.914183822629949,0.917,0.581,1,"0","NFAT5"
"RBM18",0.00383237230719937,0.737458824081363,0.167,0.025,1,"0","RBM18"
"CCDC84",0.00421845166069402,0.901860905761627,0.5,0.187,1,"0","CCDC84"
"ACAT1",0.00423140618586369,0.8039579632102,0.25,0.055,1,"0","ACAT1"
"SRD5A1",0.00431411673482723,1.60166212579352,0.167,0.027,1,"0","SRD5A1"
"SEC14L1",0.0046125200385522,1.10623278209096,0.417,0.138,1,"0","SEC14L1"
"SLBP",0.00472766677061857,0.976303282623038,0.25,0.057,1,"0","SLBP"
"MRPL52",0.00472901848469596,0.450234734381989,0.167,0.025,1,"0","MRPL52"
"LIG4",0.00477390748398659,0.994925505134682,0.167,0.027,1,"0","LIG4"
"SNAPC1",0.00477390748398659,1.06244168855173,0.167,0.027,1,"0","SNAPC1"
"KPNA4",0.00489597304586962,0.870632224972241,0.5,0.185,1,"0","KPNA4"
"PRKCQ",0.00495298174168709,0.77392121622876,0.917,0.491,1,"0","PRKCQ"
"MGLL",0.00496992084565881,0.790471686296874,0.167,0.027,1,"0","MGLL"
"ENPEP",0.00496992084565881,1.09254241663607,0.167,0.027,1,"0","ENPEP"
"SP4",0.00515860427919821,0.982745114076931,0.5,0.197,1,"0","SP4"
"BTBD11",0.00517330278947881,1.25393264555272,0.25,0.058,1,"0","BTBD11"
"AL136531.2",0.0052470252788898,0.941376432417335,0.25,0.058,1,"0","AL136531.2"
"TMEM123",0.00536006295448959,1.26179068381341,0.417,0.146,1,"0","TMEM123"
"EIF4B",0.00555312591467108,0.958475233708162,0.5,0.191,1,"0","EIF4B"
"GBP4",0.00562447778572571,1.16518688816171,0.333,0.099,1,"0","GBP4"
"ZRANB1",0.0057935510751116,0.942951521017079,0.333,0.092,1,"0","ZRANB1"
"SCLT1",0.00580966772392193,0.738376817222419,0.667,0.281,1,"0","SCLT1"
"SNIP1",0.00586226349949433,0.862207196682018,0.25,0.057,1,"0","SNIP1"
"CTNS",0.00606348396527907,0.459492597158024,0.167,0.027,1,"0","CTNS"
"VPS51",0.00610532126704914,1.00989574885064,0.417,0.144,1,"0","VPS51"
"MTSS1",0.00611592055299512,1.25922255271965,0.25,0.06,1,"0","MTSS1"
"CISD2",0.00612290654995744,0.837167694145335,0.25,0.058,1,"0","CISD2"
"PAPOLA",0.00620269806042749,1.23052455624799,0.583,0.281,1,"0","PAPOLA"
"NIPSNAP2",0.00624610351145818,0.929088551267057,0.417,0.15,1,"0","NIPSNAP2"
"LRRFIP2",0.00648123040524492,1.04553963271324,0.417,0.15,1,"0","LRRFIP2"
"NOD1",0.00648304205577031,0.948063101227902,0.333,0.097,1,"0","NOD1"
"PITRM1",0.00673012209050041,1.06491536549712,0.25,0.06,1,"0","PITRM1"
"SEC13",0.00693204555577157,1.43936295725966,0.333,0.099,1,"0","SEC13"
"PHB2",0.00701055700458882,0.831754164161715,0.167,0.029,1,"0","PHB2"
"VAV3",0.0070720997799606,0.861415553877112,0.667,0.285,1,"0","VAV3"
"IRF4",0.00714382092641108,0.802495537067391,0.167,0.029,1,"0","IRF4"
"WDR47",0.007202199754471,0.858538082776847,0.25,0.06,1,"0","WDR47"
"RNF44",0.007202199754471,0.847516583394267,0.25,0.06,1,"0","RNF44"
"SPDYE1",0.00741719092886003,0.717913904855177,0.167,0.029,1,"0","SPDYE1"
"CCDC126",0.00742714683338488,0.672429327183479,0.25,0.058,1,"0","CCDC126"
"FAM173B",0.00755736383564128,0.709293507419204,0.167,0.029,1,"0","FAM173B"
"SELENOS",0.00784300408615906,0.69275601193772,0.25,0.058,1,"0","SELENOS"
"DHRS3",0.00799224319679295,0.65543783001224,0.167,0.029,1,"0","DHRS3"
"VPS28",0.00812735900797477,0.796672346455675,0.25,0.06,1,"0","VPS28"
"APEX1",0.00814210574251058,0.501481823159873,0.167,0.029,1,"0","APEX1"
"NIP7",0.00829447858588153,0.568899952806614,0.167,0.029,1,"0","NIP7"
"NPTN",0.0083681196644987,0.761706696864256,0.417,0.144,1,"0","NPTN"
"MRPS30",0.00860689933767046,0.558195285901623,0.167,0.029,1,"0","MRPS30"
"PANX1",0.00871852924043661,0.860824294673124,0.167,0.031,1,"0","PANX1"
"MRPS34",0.00880184908704339,0.856063002272243,0.25,0.06,1,"0","MRPS34"
"DIRC3",0.00884814485002526,1.03305966482593,0.25,0.062,1,"0","DIRC3"
"BNIP3L",0.00887605561953403,1.09112446270927,0.167,0.031,1,"0","BNIP3L"
"TOP3A",0.00895305009631023,0.777794791542687,0.333,0.101,1,"0","TOP3A"
"NOB1",0.00903611954532801,0.984927800060227,0.167,0.031,1,"0","NOB1"
"LINC00539",0.00920057613765511,0.840500423989499,0.25,0.062,1,"0","LINC00539"
"ESRRA",0.00923950252604007,0.927412853305213,0.333,0.101,1,"0","ESRRA"
"MARCH1",0.00927886499766998,0.680228197511355,0.25,0.06,1,"0","MARCH1"
"ARL2BP",0.0093639996477845,0.794334890500883,0.167,0.031,1,"0","ARL2BP"
"PPP6R2",0.00945175118165264,-1.64529070159468,0.25,0.575,1,"0","PPP6R2"
"ASNS",0.00953188654684654,0.842796437225166,0.167,0.031,1,"0","ASNS"
"COL6A2",0.00970245244119649,0.762230362099116,0.167,0.031,1,"0","COL6A2"
"HAUS6",0.00980715344098466,1.14721332577871,0.333,0.111,1,"0","HAUS6"
"ARHGAP17",0.00989748826355529,0.869510958310293,0.417,0.158,1,"0","ARHGAP17"
"NOLC1",0.0100517667360774,0.749018190878549,0.167,0.031,1,"0","NOLC1"
"ITGA6",0.0100885159379853,0.999363434041291,0.25,0.064,1,"0","ITGA6"
"SBK1",0.0102305888323802,0.622648836412984,0.167,0.031,1,"0","SBK1"
"PHF6",0.0103440331826167,1.16728957232663,0.25,0.066,1,"0","PHF6"
"CD8A",0.0103568952125557,0.740567057904118,0.583,0.261,1,"0","CD8A"
"MINPP1",0.0104122373190972,1.05547879662781,0.167,0.031,1,"0","MINPP1"
"QRSL1",0.0104793289625743,0.901715389420734,0.25,0.064,1,"0","QRSL1"
"GAB3",0.0105035355169225,1.01538412886644,0.5,0.22,1,"0","GAB3"
"ZNF337-AS1",0.0105967499877384,0.599073498440001,0.167,0.031,1,"0","ZNF337-AS1"
"HERC6",0.0106055402541739,1.45869293989023,0.25,0.066,1,"0","HERC6"
"COX4I1",0.0106055402541739,1.071049036341,0.25,0.066,1,"0","COX4I1"
"HOTAIRM1",0.0107841650103879,0.681019495236297,0.167,0.031,1,"0","HOTAIRM1"
"FBXL14",0.0107841650103879,0.652242231490506,0.167,0.031,1,"0","FBXL14"
"RASGRF2",0.0109745209413929,0.721101728431723,0.167,0.031,1,"0","RASGRF2"
"CTSC",0.0110518404405005,0.743795647691338,0.583,0.267,1,"0","CTSC"
"THADA",0.0110756564953064,0.609193394507059,0.833,0.427,1,"0","THADA"
"RIPK1",0.0111215194921093,1.13375005520346,0.417,0.16,1,"0","RIPK1"
"AL121985.1",0.0113642116670931,0.452679343240719,0.167,0.031,1,"0","AL121985.1"
"MALSU1",0.0115636254965655,0.588440075408063,0.167,0.031,1,"0","MALSU1"
"CNPY3",0.0117337960909474,0.66351626609776,0.25,0.064,1,"0","CNPY3"
"C18orf25",0.0120992798059151,0.833210728270124,0.5,0.216,1,"0","C18orf25"
"SLC16A6",0.0122853676134297,1.00984386263221,0.333,0.109,1,"0","SLC16A6"
"RPS2",0.0124608105296185,0.95509097924269,0.417,0.162,1,"0","RPS2"
"MORF4L1",0.012718358483944,0.859981048476874,0.5,0.211,1,"0","MORF4L1"
"ILF2",0.0127758918631131,0.8012811679517,0.167,0.033,1,"0","ILF2"
"TFR2",0.0127758918631131,0.789049475698727,0.167,0.033,1,"0","TFR2"
"RNF185",0.0129181918390823,1.02200872281297,0.25,0.066,1,"0","RNF185"
"BET1",0.0129913523306941,0.743121429502008,0.167,0.033,1,"0","BET1"
"PLPP5",0.0129913523306941,0.766957818240186,0.167,0.033,1,"0","PLPP5"
"GLI4",0.0132100207542561,0.757231416567997,0.167,0.033,1,"0","GLI4"
"MSH3",0.0133782152956454,0.833229192821745,0.583,0.277,1,"0","MSH3"
"TAF5",0.0134319370407797,0.749208290741109,0.167,0.033,1,"0","TAF5"
"EMG1.1",0.0134319370407797,0.701637777387528,0.167,0.033,1,"0","EMG1.1"
"XRCC5",0.0134331958765489,0.672610298427853,0.75,0.409,1,"0","XRCC5"
"SND1",0.013542084730565,-1.62334003883631,0.083,0.46,1,"0","SND1"
"CPNE8",0.0137272088465958,0.737368656717667,0.25,0.066,1,"0","CPNE8"
"AC073896.2",0.0138856746371278,0.666915580589186,0.167,0.033,1,"0","AC073896.2"
"DUS1L",0.0140571103044256,0.945283136954421,0.25,0.07,1,"0","DUS1L"
"WHRN",0.0141175775705176,0.986428154215653,0.167,0.033,1,"0","WHRN"
"KDSR",0.0141175775705176,0.673967698749582,0.167,0.033,1,"0","KDSR"
"ARHGAP6",0.0142338149928142,0.715571088099903,0.25,0.066,1,"0","ARHGAP6"
"P3H1",0.0143528916159882,0.625008763358576,0.167,0.033,1,"0","P3H1"
"AC008741.2",0.0143528916159882,0.668034390782378,0.167,0.033,1,"0","AC008741.2"
"LIAS",0.0145916584960885,0.625278350515951,0.167,0.033,1,"0","LIAS"
"LIFR",0.0145916584960885,0.700481422190875,0.167,0.033,1,"0","LIFR"
"SLC31A1",0.0145916584960885,0.661157585726589,0.167,0.033,1,"0","SLC31A1"
"PIP4K2C",0.0145916584960885,0.655180434746219,0.167,0.033,1,"0","PIP4K2C"
"WASHC5",0.0147560679862174,1.12150836373494,0.333,0.121,1,"0","WASHC5"
"MBNL3",0.0147961968419497,0.715591891848862,0.417,0.152,1,"0","MBNL3"
"MSRA",0.0150714084061681,0.980891109034932,0.333,0.109,1,"0","MSRA"
"PARP11",0.0151003583715769,0.985875585615479,0.417,0.172,1,"0","PARP11"
"MYO9B",0.0152969462425563,0.517306423239044,1,0.637,1,"0","MYO9B"
"CHMP5",0.0153290988642538,0.572605641777379,0.167,0.033,1,"0","CHMP5"
"GGT1",0.0155821016403325,0.488462524443673,0.167,0.033,1,"0","GGT1"
"SGSM3",0.0158387713698766,0.514303690096574,0.167,0.033,1,"0","SGSM3"
"AC009061.2",0.0158441030476626,1.18847115441833,0.333,0.123,1,"0","AC009061.2"
"SETBP1",0.0159107678347609,0.961302867176193,0.5,0.23,1,"0","SETBP1"
"MAPK13",0.0161268819163908,0.836756664245041,0.167,0.035,1,"0","MAPK13"
"PPP1R10",0.0162608494647824,0.794766263662403,0.333,0.115,1,"0","PPP1R10"
"C2CD2",0.0163849225562221,0.817852588973589,0.167,0.035,1,"0","C2CD2"
"ACTA2",0.0166465834980208,0.756845084707417,0.167,0.035,1,"0","ACTA2"
"SNX16",0.0169119065945677,0.629408380133285,0.167,0.035,1,"0","SNX16"
"TMLHE",0.0170623591115686,0.762067965089773,0.333,0.111,1,"0","TMLHE"
"CLASP1",0.0171462873965556,-1.25455957871896,0.333,0.641,1,"0","CLASP1"
"CCNI",0.0171521723988883,0.971921072514244,0.5,0.25,1,"0","CCNI"
"BORA",0.0171809340358987,0.728985120803478,0.167,0.035,1,"0","BORA"
"FAM96A",0.0171809340358987,0.74034279568244,0.167,0.035,1,"0","FAM96A"
"HAUS8",0.0171809340358987,0.718412795256507,0.167,0.035,1,"0","HAUS8"
"SGMS1",0.0174083368122827,0.695368896533008,0.75,0.468,1,"0","SGMS1"
"FMN1",0.0174537083497253,0.708797041711565,0.167,0.035,1,"0","FMN1"
"GTF2H2C",0.0175506020700386,1.20056643376516,0.25,0.072,1,"0","GTF2H2C"
"CDK19",0.0181808104499363,0.656652609620003,0.583,0.265,1,"0","CDK19"
"PIK3AP1",0.0183033936377556,0.761329108066825,0.333,0.117,1,"0","PIK3AP1"
"EXOC5",0.0185613600408,0.675562574466685,0.333,0.111,1,"0","EXOC5"
"CD164",0.0185916680666412,0.882870530475369,0.333,0.119,1,"0","CD164"
"MARCH5",0.0186402893524436,0.805830315723688,0.333,0.117,1,"0","MARCH5"
"C9orf16",0.0188752951579304,0.643660264437729,0.167,0.035,1,"0","C9orf16"
"PLCG1",0.0191582799150089,-1.68228271884225,0,0.327,1,"0","PLCG1"
"SNX17",0.0191714627412185,0.576979988638068,0.167,0.035,1,"0","SNX17"
"NAPRT",0.0193368777618372,0.842526613266273,0.167,0.037,1,"0","NAPRT"
"SSX2IP",0.0200844710766415,0.549840049365991,0.167,0.035,1,"0","SSX2IP"
"AGO2",0.0203849187041904,0.859678551396796,0.583,0.314,1,"0","AGO2"
"EXOSC9",0.0205377585797217,0.747689787880788,0.25,0.072,1,"0","EXOSC9"
"GNL3",0.0207140212593555,0.504723020086768,0.167,0.035,1,"0","GNL3"
"AC104806.2",0.0209988092173304,0.742809036774637,0.25,0.072,1,"0","AC104806.2"
"NEDD4L",0.0210210713024319,0.609557097020325,0.25,0.07,1,"0","NEDD4L"
"TRBC1",0.0212968843590607,0.89363473488431,0.417,0.172,1,"0","TRBC1"
"ECT2",0.021489019410738,0.707708636869012,0.167,0.037,1,"0","ECT2"
"C12orf49",0.021489019410738,0.886663848314549,0.167,0.037,1,"0","C12orf49"
"APH1B",0.021489019410738,0.990630318922745,0.167,0.037,1,"0","APH1B"
"PUM2",0.0219388507657372,-1.05624532053727,0.167,0.556,1,"0","PUM2"
"ZNF845",0.0220249031743109,0.427402478479774,0.167,0.035,1,"0","ZNF845"
"ZNF267",0.0222654537699919,1.0427613668843,0.333,0.129,1,"0","ZNF267"
"TDG",0.0224327408762188,0.725145667367493,0.333,0.119,1,"0","TDG"
"AC022098.1",0.0224734198768307,0.689971606970507,0.167,0.037,1,"0","AC022098.1"
"DHX57",0.0225291929536404,1.43316156499779,0.25,0.08,1,"0","DHX57"
"KCMF1",0.0227098193965364,0.543970283923316,0.667,0.363,1,"0","KCMF1"
"PREX1",0.0230709169551737,0.585132634561413,1,0.708,1,"0","PREX1"
"CDC42SE2",0.0234948750575923,0.519863251654135,0.917,0.784,1,"0","CDC42SE2"
"PLXDC2",0.0235766180030306,1.04300467138693,0.333,0.127,1,"0","PLXDC2"
"UBXN2A",0.0237478657185504,0.639120604918553,0.333,0.117,1,"0","UBXN2A"
"PCNX3",0.0237666143776879,0.812023472566475,0.25,0.076,1,"0","PCNX3"
"STK4",0.023796063066998,-1.23203925209075,0.25,0.561,1,"0","STK4"
"OPTN",0.0238677440775038,1.17568421173307,0.417,0.189,1,"0","OPTN"
"HIVEP3",0.0240362825344669,-1.43486888972485,0.167,0.495,1,"0","HIVEP3"
"BTBD1",0.0240459388148312,0.993328537064099,0.417,0.172,1,"0","BTBD1"
"SPTLC2",0.0245639057112431,0.909403667243273,0.417,0.183,1,"0","SPTLC2"
"C1RL-AS1",0.0248941821781056,0.770028959643099,0.167,0.039,1,"0","C1RL-AS1"
"ECHDC1",0.025000740820204,0.658689900256706,0.417,0.162,1,"0","ECHDC1"
"ARGLU1",0.0251218134038376,-1.29421616601234,0.333,0.606,1,"0","ARGLU1"
"AL049869.3",0.0252539663177798,0.720838564825662,0.167,0.039,1,"0","AL049869.3"
"RASSF4",0.0252923628973513,0.565004558372911,0.167,0.037,1,"0","RASSF4"
"ISCU",0.0252923628973513,0.544558747402387,0.167,0.037,1,"0","ISCU"
"MADD",0.0253196825666839,0.798604204475632,0.333,0.123,1,"0","MADD"
"POLE4",0.0256182422403372,0.767513029365855,0.167,0.039,1,"0","POLE4"
"ERH",0.0256182422403372,0.937721722166521,0.167,0.039,1,"0","ERH"
"ALG12",0.0256653931040489,0.404000384386662,0.167,0.037,1,"0","ALG12"
"ATG12",0.0258279701827307,0.696583901408701,0.333,0.125,1,"0","ATG12"
"SGPP1",0.0259573706748853,0.727625939282602,0.417,0.168,1,"0","SGPP1"
"SLC25A28",0.0259870546832389,0.783923927835694,0.167,0.039,1,"0","SLC25A28"
"SNX11",0.0259870546832389,0.729994728366254,0.167,0.039,1,"0","SNX11"
"YIPF1",0.0263604486603621,0.745730932879703,0.167,0.039,1,"0","YIPF1"
"PHACTR2",0.0264521873766201,-1.93973368612941,0,0.302,1,"0","PHACTR2"
"STX12",0.0264689502104532,0.828531324451125,0.417,0.173,1,"0","STX12"
"PSME1",0.0264941913590796,0.778413387316761,0.333,0.125,1,"0","PSME1"
