"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UBQLN4",0.000260272493861452,1.78454806017264,0.4,0.041,1,"4","UBQLN4"
"BRAP",0.000260272493861452,1.289431475019,0.4,0.041,1,"4","BRAP"
"LYPLA2",0.000286674545565149,0.879822479030287,0.2,0.009,1,"4","LYPLA2"
"DTYMK",0.000286674545565149,0.952666787081496,0.2,0.009,1,"4","DTYMK"
"ZNF502",0.000286674545565149,0.490573159493015,0.2,0.009,1,"4","ZNF502"
"CCDC36",0.000286674545565149,0.947685918434962,0.2,0.009,1,"4","CCDC36"
"PKD2L2",0.000286674545565149,0.492320422678551,0.2,0.009,1,"4","PKD2L2"
"MATR3",0.000286674545565149,0.50000673877572,0.2,0.009,1,"4","MATR3"
"RPS10-NUDT3",0.000286674545565149,0.893898378937094,0.2,0.009,1,"4","RPS10-NUDT3"
"GUCA1B",0.000286674545565149,1.49097593539206,0.2,0.009,1,"4","GUCA1B"
"PGRMC1",0.000286674545565149,0.994890170474621,0.2,0.009,1,"4","PGRMC1"
"XKR9",0.000286674545565149,0.946394133992266,0.2,0.009,1,"4","XKR9"
"DNM1",0.000286674545565149,1.65635119552253,0.2,0.009,1,"4","DNM1"
"SUV39H2",0.000286674545565149,0.480932228524551,0.2,0.009,1,"4","SUV39H2"
"AC007450.1",0.000286674545565149,0.997659072052574,0.2,0.009,1,"4","AC007450.1"
"ZBTB39",0.000286674545565149,0.976521220207734,0.2,0.009,1,"4","ZBTB39"
"AL359706.1",0.000286674545565149,1.13491791529128,0.2,0.009,1,"4","AL359706.1"
"ADPRHL1",0.000286674545565149,0.500247123327942,0.2,0.009,1,"4","ADPRHL1"
"AC022167.2",0.000286674545565149,0.502796266225819,0.2,0.009,1,"4","AC022167.2"
"SLC9A5",0.000286674545565149,0.85736245983846,0.2,0.009,1,"4","SLC9A5"
"AC087501.1",0.000286674545565149,1.14506154906627,0.2,0.009,1,"4","AC087501.1"
"HOXB2",0.000286674545565149,0.949236691073521,0.2,0.009,1,"4","HOXB2"
"GALK1",0.000286674545565149,0.943550434656107,0.2,0.009,1,"4","GALK1"
"TMPRSS9",0.000286674545565149,0.494390681751228,0.2,0.009,1,"4","TMPRSS9"
"SRRM5",0.000286674545565149,0.91878719865167,0.2,0.009,1,"4","SRRM5"
"CRNDE",0.000300952729825414,1.06382182566749,0.4,0.041,1,"4","CRNDE"
"ESPN",0.000328352914102537,0.489895268648043,0.2,0.009,1,"4","ESPN"
"ADGRF3",0.000328352914102537,0.439289715170796,0.2,0.009,1,"4","ADGRF3"
