"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SGIP1",8.36021845973052e-17,1.32507779268054,0.4,0.004,1.904792173865e-12,"2","SGIP1"
"PLA2R1",5.47088315237961e-16,2.44525244872964,0.6,0.015,1.24648601743817e-11,"2","PLA2R1"
"ADAMTS4",5.54790625298152e-13,1.2998239081805,0.2,0,1.26403496067931e-08,"2","ADAMTS4"
"SH2D1B",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","SH2D1B"
"KIF14",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","KIF14"
"AL139161.1",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","AL139161.1"
"RTKN",5.54790625298152e-13,1.00653625853401,0.2,0,1.26403496067931e-08,"2","RTKN"
"VWA3B",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","VWA3B"
"NOSTRIN",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","NOSTRIN"
"AC097662.1",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","AC097662.1"
"SEMA3B",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","SEMA3B"
"LINC02273",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","LINC02273"
"AC010491.1",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","AC010491.1"
"NPR3",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","NPR3"
"AC025171.4",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","AC025171.4"
"ECT2L",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","ECT2L"
"AL355297.3",5.54790625298152e-13,2.14365575073153,0.2,0,1.26403496067931e-08,"2","AL355297.3"
"AC118758.3",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","AC118758.3"
"CALN1",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","CALN1"
"CLDN3",5.54790625298152e-13,2.14365575073153,0.2,0,1.26403496067931e-08,"2","CLDN3"
"AC007032.1",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","AC007032.1"
"RGN",5.54790625298152e-13,2.14365575073153,0.2,0,1.26403496067931e-08,"2","RGN"
"AC104964.1",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","AC104964.1"
"AC078906.1",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","AC078906.1"
"C9orf129",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","C9orf129"
"DRD4",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","DRD4"
"AC009652.2",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","AC009652.2"
"SLC22A10",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","SLC22A10"
"SLC22A25",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","SLC22A25"
"KCNK7",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","KCNK7"
"AP000759.1",5.54790625298152e-13,1.2998239081805,0.2,0,1.26403496067931e-08,"2","AP000759.1"
"AP002991.1",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","AP002991.1"
"AL451164.3",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","AL451164.3"
"MYO3A",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","MYO3A"
"OIT3",5.54790625298152e-13,1.01501866976251,0.2,0,1.26403496067931e-08,"2","OIT3"
"KLLN",5.54790625298152e-13,0.589323295096954,0.2,0,1.26403496067931e-08,"2","KLLN"
"CPXM2",5.54790625298152e-13,1.32976805905435,0.2,0,1.26403496067931e-08,"2","CPXM2"
"CLEC4A",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","CLEC4A"
"PLEKHG7",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","PLEKHG7"
"CFAP97D2",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","CFAP97D2"
"ABHD4",5.54790625298152e-13,0.45119749037185,0.2,0,1.26403496067931e-08,"2","ABHD4"
"AL136298.1",5.54790625298152e-13,2.14365575073153,0.2,0,1.26403496067931e-08,"2","AL136298.1"
"AL161757.2",5.54790625298152e-13,0.794394391016122,0.2,0,1.26403496067931e-08,"2","AL161757.2"
